lesson_id,training_id
229773,156877
229746,156877
230212,156877
245363,156877
245364,156877
245365,156877
230195,156878
230196,156878
229872,156878
245386,156878
245387,156878
245445,156878
229913,156879
229939,156879
229940,156879
229941,156879
229942,156879
229943,156879
245369,156879
245370,156879
245371,156879
245372,156879
245373,156879
245374,156879
228741,156881
244991,156881
228509,156882
228697,156882
245245,156882
245198,156884
245250,156884
245229,156885
245252,156885
245228,156885
245251,156885
228604,156887
228605,156887
245001,156887
245002,156887
228723,156888
228724,156888
245236,156888
245237,156888
228620,156890
228621,156890
244994,156890
244995,156890
228746,156891
228586,156891
228585,156891
228747,156891
245105,156891
245106,156891
245107,156891
245108,156891
228588,156892
245109,156892
228609,156894
235191,156894
245231,156894
228700,156895
228699,156895
245112,156895
245113,156895
228736,156897
228548,156898
228550,156898
228515,156899
245117,156899
228622,156900
228623,156900
228568,156900
228565,156900
245007,156900
245008,156900
245009,156900
245010,156900
228741,156923
244991,156923
228557,156924
228727,156924
246206,156924
245198,156926
245250,156926
245225,156927
245238,156927
245239,156927
245224,156927
245240,156927
228604,156929
228605,156929
245001,156929
245002,156929
228558,156930
228560,156930
245246,156930
245247,156930
228620,156932
228621,156932
244994,156932
244995,156932
228643,156933
228644,156933
228640,156933
228641,156933
245136,156933
245137,156933
245138,156933
245139,156933
228561,156934
245140,156934
228609,156936
235191,156936
245231,156936
228521,156937
228522,156937
245141,156937
245142,156937
228736,156939
228707,156940
228708,156940
247612,156940
247613,156940
228737,156941
245144,156941
228622,156942
228623,156942
228568,156942
228565,156942
245007,156942
245008,156942
245009,156942
245010,156942
228309,156998
228407,156998
228462,156998
234390,156998
234391,156998
234392,156998
244686,156998
244837,156998
244838,156998
244839,156998
248336,156998
248338,156998
228338,156999
228357,157000
244690,157000
244691,157000
228331,157002
228391,157002
244859,157002
244841,157002
228330,157003
228460,157003
244944,157003
244843,157003
228337,157005
228436,157005
244700,157005
244701,157005
228369,157006
228370,157006
228427,157006
234281,157006
244844,157006
244845,157006
244846,157006
244847,157006
228438,157008
244706,157008
234297,157009
234298,157009
234273,157009
234271,157009
234269,157009
244866,157009
247577,157009
247578,157009
247602,157009
228408,157011
244958,157011
228477,157012
228478,157012
244853,157012
244854,157012
228351,157013
228461,157013
244856,157013
244951,157014
244952,157014
228304,157015
228406,157015
244945,157015
228309,157017
228407,157017
228462,157017
234390,157017
234391,157017
234392,157017
244686,157017
244837,157017
244838,157017
244839,157017
248336,157017
248338,157017
248430,157017
248436,157017
228338,157018
228357,157019
244690,157019
244691,157019
228331,157021
228391,157021
244841,157021
244859,157021
228332,157022
228431,157022
244860,157022
228337,157024
228436,157024
244700,157024
244701,157024
228371,157025
228372,157025
228480,157025
228479,157025
244861,157025
244862,157025
244863,157025
244864,157025
228438,157027
244706,157027
234269,157028
234270,157028
234267,157028
234268,157028
244866,157028
244867,157028
244868,157028
247577,157028
228408,157030
244958,157030
228305,157031
228306,157031
244869,157031
244870,157031
228351,157032
228461,157032
244856,157032
244963,157033
244964,157033
228352,157034
228463,157034
244840,157034
244872,157034
228309,157036
228407,157036
228462,157036
234390,157036
234391,157036
234392,157036
244686,157036
244837,157036
244838,157036
244839,157036
248336,157036
248338,157036
228338,157037
228357,157038
244690,157038
244691,157038
228331,157040
228391,157040
244859,157040
244841,157040
228307,157041
235616,157041
244953,157041
244873,157041
228337,157043
228436,157043
244700,157043
244701,157043
228353,157044
228354,157044
228481,157044
228482,157044
244875,157044
244876,157044
244877,157044
244878,157044
228438,157046
244706,157046
234293,157047
234296,157047
234294,157047
234295,157047
244881,157047
244882,157047
247578,157047
247602,157047
228408,157049
244958,157049
228373,157050
228374,157050
244883,157050
244884,157050
228351,157051
228461,157051
244856,157051
244972,157052
244971,157052
228308,157053
228432,157053
244885,157053
231891,164846
246699,164846
231930,164847
233055,164847
246700,164847
247297,164847
231938,164849
246702,164849
231949,164850
231950,164850
247294,164850
247293,164850
233073,164851
247574,164851
231955,164853
246706,164853
231951,164854
231952,164854
246707,164854
246708,164854
231900,164856
231937,164856
246709,164856
246710,164856
231942,164857
231943,164857
246712,164857
247312,164857
231892,164859
231929,164859
233051,164860
246715,164860
233067,164861
233050,164861
246717,164861
246908,164861
231901,164864
247323,164864
231923,164865
231922,164865
247296,164865
247295,164865
231918,164866
231902,164866
231919,164866
231920,164866
231921,164866
231939,164866
246722,164866
246723,164866
246724,164866
246725,164866
247290,164866
247325,164866
231912,164867
231913,164867
231914,164867
231915,164867
231916,164867
231917,164867
246727,164867
246728,164867
246729,164867
246730,164867
246731,164867
246732,164867
231891,164892
246699,164892
233078,164893
233053,164893
246747,164893
247287,164893
231938,164895
246702,164895
231933,164896
231934,164896
247315,164896
247316,164896
233056,164897
247575,164897
231955,164899
246706,164899
231927,164900
231928,164900
246752,164900
246753,164900
231900,164902
231937,164902
246709,164902
246710,164902
233083,164903
233082,164903
247572,164903
247573,164903
231892,164905
231929,164905
233063,164906
246756,164906
233062,164907
233060,164907
246757,164907
246758,164907
231901,164910
247323,164910
231946,164911
231947,164911
247570,164911
247571,164911
231918,164912
231902,164912
231919,164912
231920,164912
231921,164912
231939,164912
246722,164912
246723,164912
246724,164912
246725,164912
247290,164912
247325,164912
231912,164913
231913,164913
231914,164913
231915,164913
231916,164913
231917,164913
246727,164913
246728,164913
246729,164913
246730,164913
246731,164913
246732,164913
231820,164969
245464,164969
232316,164970
232315,164970
245549,164970
245550,164970
232330,164972
232329,164972
245551,164972
245552,164972
232341,164973
232360,164973
245984,164973
245985,164973
231821,164975
245470,164975
232313,164976
232314,164976
245555,164976
245556,164976
232326,164978
232325,164978
245557,164978
245558,164978
232333,164979
232334,164979
245559,164979
245560,164979
232339,164981
232340,164981
245561,164981
245562,164981
232356,164982
232358,164982
245563,164982
245564,164982
232327,164984
232328,164984
232364,164985
232363,164985
245567,164985
245568,164985
232332,164987
232331,164987
245569,164987
245570,164987
232348,164988
232349,164988
245571,164988
245572,164988
232231,164989
232232,164989
232233,164989
232234,164989
245489,164989
245490,164989
245491,164989
245492,164989
231820,164991
245464,164991
232345,164992
232346,164992
245573,164992
245574,164992
232330,164994
232329,164994
245551,164994
245552,164994
232317,164995
232318,164995
245575,164995
245576,164995
231821,164997
245470,164997
232342,164998
232361,164998
245577,164998
245578,164998
232326,165000
232325,165000
245557,165000
245558,165000
232319,165001
232320,165001
245579,165001
245580,165001
232339,165003
232340,165003
245561,165003
245562,165003
232350,165004
232351,165004
245581,165004
245582,165004
232327,165006
232328,165006
232336,165007
232335,165007
245583,165007
245584,165007
232332,165009
232331,165009
245569,165009
245570,165009
232353,165010
232352,165010
245585,165010
245586,165010
232231,165011
232232,165011
232233,165011
232234,165011
245489,165011
245490,165011
245491,165011
245492,165011
234785,165065
243773,165065
234857,165066
245197,165066
245211,165066
234873,165068
234854,165068
234787,165068
234788,165068
234853,165068
235159,165068
235165,165068
235166,165068
235167,165068
243682,165068
243776,165068
243777,165068
243778,165068
243779,165068
248333,165068
248334,165068
248335,165068
234355,165070
234356,165070
243688,165070
243689,165070
234545,165072
234543,165072
243780,165072
243781,165072
234738,165073
234790,165073
234791,165073
243782,165073
243783,165073
243784,165073
234847,165075
234848,165076
246234,165076
234845,165078
243787,165078
234815,165079
234817,165079
234866,165079
234867,165079
242689,165079
243789,165079
243790,165079
243791,165079
243792,165079
245207,165079
234586,165081
243793,165081
234874,165082
234875,165082
243794,165082
243795,165082
234548,165084
234547,165084
243797,165084
234808,165085
234864,165085
243798,165085
243799,165085
234856,165087
234855,165087
243800,165087
243801,165087
234785,165091
243773,165091
234809,165092
243802,165092
245213,165092
234873,165094
234854,165094
234787,165094
234788,165094
234853,165094
235159,165094
235165,165094
235166,165094
235167,165094
243682,165094
243776,165094
243777,165094
243778,165094
243779,165094
248333,165094
248334,165094
248335,165094
234355,165096
234356,165096
243688,165096
243689,165096
234545,165098
234543,165098
243780,165098
243781,165098
234841,165099
234842,165099
234869,165099
243803,165099
243804,165099
243805,165099
234847,165101
234868,165102
246235,165102
234845,165104
243787,165104
234876,165105
234849,165105
234877,165105
234850,165105
242706,165105
243808,165105
243809,165105
243810,165105
243811,165105
248343,165105
234586,165107
243793,165107
234860,165108
234859,165108
243812,165108
243813,165108
234548,165110
234547,165110
243797,165110
234846,165111
234858,165111
245199,165111
245212,165111
234856,165113
234855,165113
243800,165113
243801,165113
234785,165117
243773,165117
234865,165118
245206,165118
245210,165118
234873,165120
234854,165120
234787,165120
234788,165120
234853,165120
235159,165120
235165,165120
235166,165120
235167,165120
243682,165120
243776,165120
243777,165120
243778,165120
243779,165120
248333,165120
248334,165120
248335,165120
248430,165120
248436,165120
234355,165122
234356,165122
243688,165122
243689,165122
234545,165124
234543,165124
243780,165124
243781,165124
234811,165125
234878,165125
234879,165125
243817,165125
243818,165125
243819,165125
234847,165127
234872,165128
243820,165128
234845,165130
243787,165130
234843,165131
234870,165131
234844,165131
234871,165131
242708,165131
243822,165131
243823,165131
243824,165131
243825,165131
248344,165131
234586,165133
243793,165133
234851,165134
234852,165134
243826,165134
243827,165134
234548,165136
234547,165136
243797,165136
234861,165137
234794,165137
243828,165137
243829,165137
234856,165139
234855,165139
243800,165139
243801,165139
235143,165921
245735,165921
235124,165922
246236,165922
236778,165923
245194,165923
235254,165924
244932,165924
235144,165931
245736,165931
235125,165932
245217,165932
235254,165934
244932,165934
235127,165940
245216,165940
234807,166039
245209,166039
235096,166040
244938,166040
234807,166045
245209,166045
235096,166046
244938,166046
234863,166050
245200,166050
235141,166051
244939,166051
235137,166056
244940,166056
235141,166060
244939,166060
254990,170952
254991,170952
267686,170952
254989,170953
254988,170953
267685,170953
255092,170955
255093,170955
255236,170955
267700,170955
267692,170955
255145,170956
255147,170956
255148,170956
255149,170956
267696,170956
267697,170956
255246,170957
255247,170957
267708,170957
255253,170959
255252,170959
267709,170959
255159,170960
255161,170960
255167,170960
255168,170960
267688,170960
267689,170960
255087,170962
255089,170962
255237,170962
267701,170962
267691,170962
255259,170963
255260,170963
255261,170963
255258,170963
267711,170963
267710,170963
255142,170965
255182,170965
267695,170965
254983,170966
254984,170966
254985,170966
254986,170966
267683,170966
267684,170966
255176,170967
255177,170967
267694,170967
254990,170969
254991,170969
267686,170969
255001,170970
255002,170970
267687,170970
255092,170972
255093,170972
255236,170972
267700,170972
267692,170972
255244,170973
255245,170973
257593,170973
257594,170973
267702,170973
267703,170973
255165,170974
255171,170974
267693,170974
255253,170976
255252,170976
267709,170976
255249,170977
255250,170977
255251,170977
255248,170977
267707,170977
267706,170977
255087,170979
255089,170979
255237,170979
267701,170979
267691,170979
255254,170980
255255,170980
257591,170980
257592,170980
267705,170980
267704,170980
255142,170982
255182,170982
267695,170982
255188,170983
255189,170983
255190,170983
255191,170983
267699,170983
267698,170983
255163,170984
255170,170984
267690,170984
254491,171181
267315,171181
254510,171182
254511,171182
267283,171182
267282,171182
254508,171184
254509,171184
267280,171184
267281,171184
254418,171185
254431,171185
267265,171185
267263,171185
254468,171187
267271,171187
254469,171188
254470,171188
267272,171188
267273,171188
254433,171190
267314,171190
254539,171191
254540,171191
267321,171191
267320,171191
254593,171193
254592,171193
267306,171193
267307,171193
254513,171194
254512,171194
267290,171194
267289,171194
254421,171195
254420,171195
267268,171195
267267,171195
254612,171196
254613,171196
267311,171196
267310,171196
254454,171198
254455,171198
254456,171198
254457,171198
267079,171198
267080,171198
267081,171198
267082,171198
254560,171199
254476,171199
254602,171199
254561,171199
254594,171199
254475,171199
267304,171199
267278,171199
267279,171199
267303,171199
267309,171199
267308,171199
259076,171200
259077,171200
259078,171200
259079,171200
259080,171200
259081,171200
267324,171200
267294,171200
267325,171200
267302,171200
267326,171200
267301,171200
254491,171202
267315,171202
254515,171203
254516,171203
267288,171203
267319,171203
254508,171205
254509,171205
267280,171205
267281,171205
254472,171206
254492,171206
267275,171206
267274,171206
254468,171208
267271,171208
254514,171209
254541,171209
267284,171209
267317,171209
254433,171211
267314,171211
254422,171212
254423,171212
267269,171212
267270,171212
254593,171214
254592,171214
267306,171214
267307,171214
254615,171215
254614,171215
267312,171215
267313,171215
254421,171216
254420,171216
267268,171216
267267,171216
254618,171217
254619,171217
267333,171217
267334,171217
254454,171219
254455,171219
254456,171219
254457,171219
267079,171219
267080,171219
267081,171219
267082,171219
254560,171220
254476,171220
254602,171220
254561,171220
254594,171220
254475,171220
267304,171220
267278,171220
267279,171220
267303,171220
267309,171220
267308,171220
259082,171221
259083,171221
259084,171221
259085,171221
259086,171221
259087,171221
267300,171221
267328,171221
267295,171221
267299,171221
267329,171221
267327,171221
254108,171316
253975,171316
253977,171316
254450,171316
254451,171316
254452,171316
254453,171316
266484,171316
266483,171316
266482,171316
259406,171316
259404,171316
259403,171316
259405,171316
254018,171318
254016,171318
266466,171318
266465,171318
254134,171320
254135,171320
266487,171320
266488,171320
253954,171321
254073,171321
254074,171321
266491,171321
266489,171321
266490,171321
254081,171323
266500,171323
254220,171324
254076,171324
254219,171324
254079,171324
266548,171324
266553,171324
266546,171324
266542,171324
254136,171326
254137,171326
266502,171326
266501,171326
254139,171327
254140,171327
266504,171327
266503,171327
254107,171329
266537,171329
254031,171330
254032,171330
254033,171330
254034,171330
266525,171330
266526,171330
266527,171330
266528,171330
254218,171331
254217,171331
266510,171331
266509,171331
254009,171332
254008,171332
257414,171332
257415,171332
266514,171332
266512,171332
266516,171332
266515,171332
266513,171332
266511,171332
254215,171334
254216,171334
266485,171334
266486,171334
254108,171336
253975,171336
253977,171336
254450,171336
254451,171336
254452,171336
254453,171336
266484,171336
266483,171336
266482,171336
259406,171336
259404,171336
259403,171336
259405,171336
254018,171338
254016,171338
266466,171338
266465,171338
254134,171340
254135,171340
266487,171340
266488,171340
254083,171341
254317,171341
254084,171341
266494,171341
266492,171341
266493,171341
254081,171343
266500,171343
254329,171344
254330,171344
254331,171344
254327,171344
266547,171344
266551,171344
266549,171344
266550,171344
254136,171346
254137,171346
266502,171346
266501,171346
253959,171347
253961,171347
266505,171347
266506,171347
254107,171349
266537,171349
254037,171350
254038,171350
254039,171350
254040,171350
266529,171350
266530,171350
266531,171350
266532,171350
254218,171351
254217,171351
266510,171351
266509,171351
254141,171352
254142,171352
254143,171352
254144,171352
266519,171352
266517,171352
266518,171352
266520,171352
254215,171354
254216,171354
266485,171354
266486,171354
254108,171356
253975,171356
253977,171356
254450,171356
254451,171356
254452,171356
254453,171356
257615,171356
258760,171356
258761,171356
266484,171356
266483,171356
266482,171356
259406,171356
259404,171356
259403,171356
259405,171356
254018,171358
254016,171358
266466,171358
266465,171358
254134,171360
254135,171360
266487,171360
266488,171360
254005,171361
254044,171361
254045,171361
266496,171361
266497,171361
266495,171361
254081,171363
266500,171363
254146,171364
254147,171364
254148,171364
254145,171364
266544,171364
266554,171364
266545,171364
266555,171364
254136,171366
254137,171366
266502,171366
266501,171366
253981,171367
253980,171367
266507,171367
266508,171367
254107,171369
266537,171369
254086,171370
254087,171370
254088,171370
254085,171370
266535,171370
266536,171370
266533,171370
266534,171370
254218,171371
254217,171371
266510,171371
266509,171371
254321,171372
254318,171372
266521,171372
266522,171372
266523,171372
266524,171372
254215,171374
254216,171374
266485,171374
266486,171374
253185,174311
264833,174311
253018,174312
253019,174312
264834,174312
264835,174312
253243,174314
264837,174314
252972,174315
252973,174315
264838,174315
264949,174315
252998,174317
252999,174317
264839,174317
264840,174317
253000,174318
253001,174318
264841,174318
264842,174318
253191,174320
264843,174320
253253,174321
253188,174321
264844,174321
264845,174321
253133,174323
253134,174323
264846,174323
264847,174323
252971,174324
264988,174324
252970,174325
264849,174325
264848,174326
264989,174326
253004,174328
253005,174328
253006,174328
253007,174328
264781,174328
264782,174328
264783,174328
264784,174328
253021,174329
253022,174329
253023,174329
253125,174329
253020,174329
253128,174329
264850,174329
264851,174329
264852,174329
264853,174329
264854,174329
264855,174329
253065,174330
253066,174330
253067,174330
253068,174330
253069,174330
253064,174330
264856,174330
264857,174330
264858,174330
264859,174330
264860,174330
264861,174330
252866,174353
264523,174353
252928,174354
264524,174354
268803,174354
252852,174356
252880,174356
252853,174356
252881,174356
254438,174356
254440,174356
256245,174356
256246,174356
264525,174356
264526,174356
264527,174356
264528,174356
265635,174356
265636,174356
265637,174356
265388,174356
267876,174356
252823,174358
252822,174358
264529,174358
264530,174358
252850,174359
252913,174359
264531,174359
264532,174359
252744,174361
252745,174361
264430,174361
264431,174361
252865,174363
264744,174363
252927,174364
264534,174364
252793,174366
252792,174366
264535,174366
264536,174366
252794,174367
252796,174367
264537,174367
264538,174367
252895,174368
264539,174368
252824,174369
264540,174369
252906,174370
252907,174370
264541,174370
264542,174370
252879,174372
252878,174372
264543,174372
264544,174372
252897,174373
252896,174373
264545,174373
264546,174373
252877,174374
264741,174374
264757,174374
252866,174376
264523,174376
252929,174377
264548,174377
268804,174377
252852,174379
252880,174379
252853,174379
252881,174379
254438,174379
254440,174379
256245,174379
256246,174379
264525,174379
264526,174379
264527,174379
264528,174379
265635,174379
265636,174379
265637,174379
265388,174379
252823,174381
252822,174381
264529,174381
264530,174381
252799,174382
252798,174382
264549,174382
264550,174382
252744,174384
252745,174384
264430,174384
264431,174384
252865,174386
264744,174386
252930,174387
264551,174387
252793,174389
252792,174389
264535,174389
264536,174389
252898,174390
252899,174390
264552,174390
264553,174390
252797,174391
264554,174391
252824,174392
264540,174392
252825,174393
252826,174393
264555,174393
264556,174393
252879,174395
252878,174395
264543,174395
264544,174395
252908,174396
252909,174396
264557,174396
264558,174396
252943,174397
264745,174397
264749,174397
255835,174438
255836,174438
255886,174438
265263,174438
265264,174438
265265,174438
255823,174439
255824,174439
255877,174439
255878,174439
265266,174439
265267,174439
265268,174439
265269,174439
255821,174441
265270,174441
265273,174441
255822,174442
255875,174442
255876,174442
255936,174442
265271,174442
265272,174442
265274,174442
255850,174444
255907,174444
265275,174444
265276,174444
255851,174445
255908,174445
265277,174445
265278,174445
255939,174447
265279,174447
255895,174448
255896,174448
265280,174448
265281,174448
255808,174450
255809,174451
255863,174451
255864,174451
255920,174451
255921,174451
265283,174451
265284,174451
265285,174451
265286,174451
265287,174451
255806,174453
255807,174453
265288,174453
265289,174453
255861,174454
255862,174454
265290,174454
265291,174454
255835,174456
255836,174456
255886,174456
265263,174456
265264,174456
265265,174456
255865,174457
255866,174457
255898,174457
255899,174457
265292,174457
265293,174457
265295,174457
267877,174457
255821,174459
265270,174459
265273,174459
255822,174460
255875,174460
255876,174460
255936,174460
265271,174460
265272,174460
265274,174460
255850,174462
255907,174462
265275,174462
265276,174462
255851,174463
255908,174463
265277,174463
265278,174463
255939,174465
265279,174465
255941,174466
255940,174466
265296,174466
265297,174466
255808,174468
255837,174469
255852,174469
255879,174469
255880,174469
255889,174469
265298,174469
265299,174469
265300,174469
265301,174469
265302,174469
255806,174471
255807,174471
265288,174471
265289,174471
255887,174472
255888,174472
265303,174472
265304,174472
255422,174494
265005,174494
255611,174495
265171,174495
265120,174495
255623,174497
265068,174497
255587,174498
255620,174498
265121,174498
265122,174498
252777,174500
265096,174500
255475,174501
255619,174501
265123,174501
265124,174501
255442,174503
255443,174503
265099,174503
265100,174503
255605,174504
255612,174504
255604,174504
265170,174504
265169,174504
255499,174506
255618,174506
265104,174506
265105,174506
255470,174507
255471,174507
255472,174507
255473,174507
265128,174507
265129,174507
255624,174508
265132,174508
255489,174510
255490,174510
255491,174510
255492,174510
265023,174510
265024,174510
265025,174510
265026,174510
255415,174511
255416,174511
255483,174511
255503,174511
255504,174511
255505,174511
265027,174511
265028,174511
265029,174511
265133,174511
265134,174511
265135,174511
255540,174512
255541,174512
255542,174512
255543,174512
255544,174512
255545,174512
265136,174512
265137,174512
265138,174512
265139,174512
265140,174512
265141,174512
253173,174514
264760,174514
253024,174515
253025,174515
264863,174515
252990,174517
264763,174517
253149,174518
253148,174518
264950,174518
264979,174518
253010,174520
253009,174520
264766,174520
264767,174520
253141,174521
253142,174521
264866,174521
264867,174521
267838,174521
253008,174523
253011,174523
264770,174523
264771,174523
253027,174524
253026,174524
264869,174524
264992,174524
253138,174526
253139,174526
264870,174526
264871,174526
252976,174527
252977,174527
252978,174527
252979,174527
264872,174527
264873,174527
264874,174527
264875,174527
253004,174529
253005,174529
253006,174529
253007,174529
264781,174529
264782,174529
264783,174529
264784,174529
253219,174530
253101,174530
253100,174530
264787,174530
264788,174530
264789,174530
252974,174531
252975,174531
253220,174531
264877,174531
264878,174531
264958,174531
253070,174532
253071,174532
253072,174532
253073,174532
253074,174532
253075,174532
264879,174532
264880,174532
264881,174532
264882,174532
264883,174532
264884,174532
253173,174554
264760,174554
252984,174555
252985,174555
264898,174555
252990,174556
264763,174556
252986,174557
252987,174557
264950,174557
264979,174557
253009,174559
253010,174559
264766,174559
264767,174559
253197,174560
253256,174560
264902,174560
265000,174560
253008,174562
253011,174562
264770,174562
264771,174562
253262,174563
253202,174563
264904,174563
264905,174563
264953,174563
253138,174565
253139,174565
264870,174565
264871,174565
253030,174566
253031,174566
253032,174566
253033,174566
264994,174566
264951,174566
264952,174566
264995,174566
253004,174568
253005,174568
253006,174568
253007,174568
264781,174568
264782,174568
264783,174568
264784,174568
253219,174569
253101,174569
253100,174569
264787,174569
264788,174569
264789,174569
253154,174570
253236,174570
253153,174570
264911,174570
264912,174570
264987,174570
253083,174571
253084,174571
253085,174571
253086,174571
253087,174571
253082,174571
264913,174571
264914,174571
264915,174571
264916,174571
264917,174571
264918,174571
252939,174573
264415,174573
252834,174574
252835,174574
264595,174574
252801,174576
252800,174576
252870,174576
252871,174576
254438,174576
254440,174576
254458,174576
254463,174576
254460,174576
254461,174576
256245,174576
256246,174576
264420,174576
264421,174576
264422,174576
264423,174576
264598,174576
264599,174576
264600,174576
265635,174576
265636,174576
265637,174576
265388,174576
252744,174578
252745,174578
264430,174578
264431,174578
252828,174580
252827,174580
264601,174580
264602,174580
252829,174581
252830,174581
264603,174581
264604,174581
252869,174583
264605,174583
252931,174584
264606,174584
252773,174586
252774,174586
264446,174586
264447,174586
252831,174587
252832,174587
252833,174587
264607,174587
264608,174587
264746,174587
264747,174587
252867,174589
252868,174589
264610,174589
264611,174589
252854,174590
252855,174590
256590,174590
256591,174590
264612,174590
264613,174590
264614,174590
264615,174590
252803,174591
252804,174591
264616,174591
264617,174591
252883,174594
252882,174594
264618,174594
264619,174594
252939,174596
264415,174596
252836,174597
252837,174597
264620,174597
252801,174599
252870,174599
252871,174599
252800,174599
252889,174599
254438,174599
254440,174599
256245,174599
256246,174599
257616,174599
258760,174599
258761,174599
264598,174599
264599,174599
264600,174599
264622,174599
264623,174599
259427,174599
265635,174599
265636,174599
265637,174599
265388,174599
252744,174601
252745,174601
264430,174601
264431,174601
252828,174603
252827,174603
264601,174603
264602,174603
252812,174604
252811,174604
264627,174604
264755,174604
252869,174606
264605,174606
252901,174607
264628,174607
252773,174609
252774,174609
264446,174609
264447,174609
252910,174610
252808,174610
252810,174610
264630,174610
264631,174610
264753,174610
264754,174610
252867,174612
252868,174612
264610,174612
264611,174612
256133,174613
256134,174613
256593,174613
256594,174613
264632,174613
264633,174613
264634,174613
264635,174613
252900,174614
256239,174614
264636,174614
264637,174614
258751,174617
264638,174617
264752,174617
252939,174619
264415,174619
252843,174620
252842,174620
264639,174620
252801,174622
252870,174622
252871,174622
252800,174622
254438,174622
254440,174622
256245,174622
256246,174622
264598,174622
264599,174622
264600,174622
265635,174622
265636,174622
265637,174622
265388,174622
252744,174624
252745,174624
264430,174624
264431,174624
252828,174626
252827,174626
264601,174626
264602,174626
252815,174627
252816,174627
264641,174627
264642,174627
252869,174629
264605,174629
252902,174630
264643,174630
252773,174632
252774,174632
264446,174632
264447,174632
252856,174633
252933,174633
252857,174633
264644,174633
264645,174633
264646,174633
264756,174633
252867,174635
252868,174635
264610,174635
264611,174635
252914,174636
252915,174636
256588,174636
256589,174636
264648,174636
264649,174636
264650,174636
267861,174636
252814,174637
252813,174637
264651,174637
267860,174637
252841,174640
252840,174640
264653,174640
264654,174640
254625,177584
267305,177584
254626,177585
267335,177585
254404,177587
266543,177587
254407,177588
266552,177588
254408,177589
266556,177589
256247,177604
264947,177604
256085,177606
264706,177606
256085,177607
264706,177607
254370,177701
266499,177701
254370,177702
266499,177702
254369,177703
266498,177703
256084,177714
264711,177714
256083,177715
264712,177715
256084,177716
264711,177716
256083,177717
264712,177717
256203,177718
264713,177718
252802,177719
264714,177719
256203,177720
256203,177720
264713,177720
264713,177720
252932,177721
264715,177721
256082,177722
264652,177722
256080,177723
264742,177723
273553,192560
285644,192560
273554,192561
285645,192561
285926,192562
285940,192562
273269,192564
273330,192564
285646,192564
285647,192564
273271,192565
273856,192565
273850,192565
285648,192565
285649,192565
285650,192565
273540,192567
273843,192567
285651,192567
285652,192567
273811,192568
273812,192568
285653,192568
285654,192568
273597,192570
273809,192570
285655,192570
285656,192570
273599,192571
273598,192571
285657,192571
285658,192571
273407,192572
273408,192572
273404,192572
273405,192572
285570,192572
285571,192572
285572,192572
285573,192572
273478,192573
273479,192573
273433,192573
273432,192573
276011,192573
276012,192573
285661,192573
285662,192573
285663,192573
286050,192573
286051,192573
285923,192573
273717,192574
273722,192574
273721,192574
273720,192574
276296,192574
276297,192574
285665,192574
285666,192574
285667,192574
285668,192574
285669,192574
285670,192574
273260,192576
273259,192576
285671,192576
285672,192576
273947,192577
273949,192577
277184,192577
277183,192577
285673,192577
285674,192577
271649,192597
285086,192597
271759,192598
271737,192598
285087,192598
285088,192598
271683,192600
271684,192600
285089,192600
285090,192600
271721,192601
271754,192601
285091,192601
285092,192601
271758,192602
285093,192602
271704,192604
285094,192604
271701,192605
271702,192605
285095,192605
285096,192605
271663,192607
285097,192607
271648,192608
271666,192608
285098,192608
285099,192608
271703,192610
271720,192610
285100,192610
285101,192610
271685,192611
271686,192611
285102,192611
285103,192611
271687,192612
271688,192612
285104,192612
285105,192612
271650,192614
271664,192614
285106,192614
271719,192615
285108,192615
285110,192615
271739,192616
271738,192616
271678,192617
271771,192617
271677,192617
271772,192617
285042,192617
285043,192617
285044,192617
285045,192617
271649,192640
285086,192640
271742,192641
271760,192641
285111,192641
285112,192641
271683,192643
271684,192643
285089,192643
285090,192643
271740,192644
271741,192644
271786,192644
285113,192644
285114,192644
285115,192644
271704,192647
285094,192647
271723,192648
271722,192648
285116,192648
285117,192648
271663,192650
285097,192650
271666,192651
271648,192651
285098,192651
285099,192651
271703,192653
271720,192653
285100,192653
285101,192653
271685,192654
271686,192654
285102,192654
285103,192654
271687,192655
271688,192655
285104,192655
285105,192655
271650,192657
271664,192657
285106,192657
271705,192658
285118,192658
285120,192658
271762,192659
271761,192659
271678,192660
271771,192660
271677,192660
271772,192660
285042,192660
285043,192660
285044,192660
285045,192660
272953,192892
272954,192892
286154,192892
272962,192893
286267,192893
286351,192894
286352,192894
272960,192896
272971,192896
286238,192896
286239,192896
273094,192897
273093,192897
286268,192897
286269,192897
273017,192899
273089,192899
286243,192899
273020,192900
273021,192900
286270,192900
286271,192900
273003,192902
272982,192902
286246,192902
286247,192902
273004,192903
273005,192903
286272,192903
286273,192903
273018,192905
286250,192905
273078,192906
273079,192906
286274,192906
286275,192906
277191,192908
286253,192908
273035,192909
286276,192909
286323,192910
286324,192910
273002,192911
272981,192911
272961,192911
286255,192911
286256,192911
286257,192911
272986,192912
273092,192912
272985,192912
286278,192912
286279,192912
287982,192912
273061,192913
273057,192913
273060,192913
286261,192913
286262,192913
286263,192913
273058,192914
273062,192914
273059,192914
286264,192914
286265,192914
286266,192914
273553,192931
285644,192931
273555,192932
285917,192932
286052,192933
286049,192933
273818,192935
273877,192935
285678,192935
285679,192935
273285,192936
273356,192936
285680,192936
285681,192936
273436,192938
273359,192938
285682,192938
285683,192938
273348,192939
273441,192939
273345,192939
273439,192939
