id,day,number,parity,name,cached_groups,kind,semester_id,period
210525,3,1,even,История,437-2,practice,15,after_breaking
210527,4,3,even,Программирование,437-1,practice,15,after_breaking
210528,4,3,even,Программирование,437-2,practice,15,after_breaking
210532,6,3,even,Час куратора,437-2,practice,15,after_breaking
210555,6,2,even,Математика,"437-1, 437-2, 437-3",srs,15,after_breaking
210555,6,2,even,Математика,"437-1, 437-2, 437-3",srs,15,after_breaking
211302,5,7,even,Иностранный язык,"097-1, 097-2, 097-3, 097-4, 517-1, 517-2, 537, 547-1, 547-2, 587-1, 587-2, 587-3, 597-1, 597-2, 717-1, 717-2, 727-1, 727-2, 737-1, 737-2, 747, 767-1, 767-2, 767-3",practice,15,after_breaking
211302,5,7,even,Иностранный язык,"097-1, 097-2, 097-3, 097-4, 517-1, 517-2, 537, 547-1, 547-2, 587-1, 587-2, 587-3, 597-1, 597-2, 717-1, 717-2, 727-1, 727-2, 737-1, 737-2, 747, 767-1, 767-2, 767-3",practice,15,after_breaking
211317,2,5,even,Базы данных,435-3,laboratory,15,after_breaking
211319,3,3,even,Операционные системы,"435-1, 435-2, 435-3",lecture,15,after_breaking
211319,3,3,even,Операционные системы,"435-1, 435-2, 435-3",lecture,15,after_breaking
211320,6,2,even,Базы данных,435-1,laboratory,15,after_breaking
211321,6,3,even,Базы данных,435-1,laboratory,15,after_breaking
211329,3,2,odd,Теоретические основы механики / Механика,585-2,practice,15,after_breaking
211330,6,3,even,Методы оптимальных решений,585-2,laboratory,15,after_breaking
211331,6,4,even,Методы оптимальных решений,585-2,laboratory,15,after_breaking
211455,4,4,even,Базы данных,435-3,laboratory,15,after_breaking
212674,1,3,odd,Физическая культура и спорт,"407, 427-1, 427-2, 427-3, 437-1, 437-2, 437-3, 447-1, 447-2, 477-1",practice,16,before_breaking
212674,1,3,odd,Физическая культура и спорт,"407, 427-1, 427-2, 427-3, 437-1, 437-2, 437-3, 447-1, 447-2, 477-1",practice,16,before_breaking
212761,1,2,odd,Математическая логика и теория алгоритмов,"427-1, 427-2, 427-3, 437-1, 437-2, 437-3",lecture,16,before_breaking
212761,1,2,odd,Математическая логика и теория алгоритмов,"427-1, 427-2, 427-3, 437-1, 437-2, 437-3",lecture,16,before_breaking
212816,2,1,odd,ЭВМ и периферийные устройства,437-1,laboratory,16,before_breaking
212818,2,2,odd,ЭВМ и периферийные устройства,437-1,laboratory,16,before_breaking
212821,2,3,odd,Основы информационных технологий,"437-1, 437-2, 437-3",lecture,16,before_breaking
212821,2,3,odd,Основы информационных технологий,"437-1, 437-2, 437-3",lecture,16,before_breaking
212824,2,1,odd,ЭВМ и периферийные устройства,437-2,laboratory,16,before_breaking
212825,2,2,odd,ЭВМ и периферийные устройства,437-2,laboratory,16,before_breaking
212829,2,4,odd,ЭВМ и периферийные устройства,437-2,laboratory,16,before_breaking
212830,2,5,odd,ЭВМ и периферийные устройства,437-2,laboratory,16,before_breaking
212882,3,1,odd,Программирование,437-1,practice,16,before_breaking
212884,3,1,odd,Математика,437-2,practice,16,before_breaking
212890,3,2,odd,Математика,"437-1, 437-2, 437-3, 447-1, 447-2",lecture,16,before_breaking
212890,3,2,odd,Математика,"437-1, 437-2, 437-3, 447-1, 447-2",lecture,16,before_breaking
212893,3,3,odd,Математика,437-1,practice,16,before_breaking
212895,3,4,odd,Математическая логика и теория алгоритмов,437-1,practice,16,before_breaking
212898,3,3,odd,Программирование,437-2,practice,16,before_breaking
212924,4,1,odd,Математическая логика и теория алгоритмов,437-2,practice,16,before_breaking
212930,4,2,odd,Иностранный язык,"437-1, 437-2, 437-3",practice,16,before_breaking
212930,4,2,odd,Иностранный язык,"437-1, 437-2, 437-3",practice,16,before_breaking
212931,4,3,odd,Программирование,437-1,laboratory,16,before_breaking
212933,4,4,odd,Программирование,437-1,laboratory,16,before_breaking
212956,5,1,odd,Программирование,437-1,practice,16,before_breaking
212957,5,1,odd,Программирование,437-2,practice,16,before_breaking
212959,5,2,odd,Программирование,"437-1, 437-2, 437-3",lecture,16,before_breaking
212959,5,2,odd,Программирование,"437-1, 437-2, 437-3",lecture,16,before_breaking
212960,5,3,odd,Программирование,437-2,laboratory,16,before_breaking
212961,5,4,odd,Программирование,437-2,laboratory,16,before_breaking
212987,6,1,odd,Основы информационных технологий,437-1,laboratory,16,before_breaking
212999,6,2,odd,Основы информационных технологий,437-1,laboratory,16,before_breaking
213002,6,3,odd,Основы информационных технологий,437-2,practice,16,before_breaking
213003,6,4,odd,Основы информационных технологий,437-2,practice,16,before_breaking
213746,1,2,even,Математическая логика и теория алгоритмов,"427-1, 427-2, 427-3, 437-1, 437-2, 437-3",lecture,16,before_breaking
213746,1,2,even,Математическая логика и теория алгоритмов,"427-1, 427-2, 427-3, 437-1, 437-2, 437-3",lecture,16,before_breaking
213747,1,3,even,Физическая культура и спорт,"407, 427-1, 427-2, 427-3, 437-1, 437-2, 437-3, 447-1, 447-2, 477-1",practice,16,before_breaking
213747,1,3,even,Физическая культура и спорт,"407, 427-1, 427-2, 427-3, 437-1, 437-2, 437-3, 447-1, 447-2, 477-1",practice,16,before_breaking
213761,2,1,even,ЭВМ и периферийные устройства,437-1,laboratory,16,before_breaking
213762,2,2,even,ЭВМ и периферийные устройства,437-1,laboratory,16,before_breaking
213764,2,1,even,Основы информационных технологий,437-2,laboratory,16,before_breaking
213765,2,2,even,Основы информационных технологий,437-2,laboratory,16,before_breaking
213771,2,3,even,Основы информационных технологий,"437-1, 437-2, 437-3",lecture,16,before_breaking
213771,2,3,even,Основы информационных технологий,"437-1, 437-2, 437-3",lecture,16,before_breaking
213774,2,4,even,Основы информационных технологий,437-2,laboratory,16,before_breaking
213775,2,5,even,Основы информационных технологий,437-2,laboratory,16,before_breaking
213802,3,1,even,Программирование,437-1,practice,16,before_breaking
213803,3,1,even,Математика,437-2,practice,16,before_breaking
213806,3,2,even,Математика,"437-1, 437-2, 437-3, 447-1, 447-2",lecture,16,before_breaking
213806,3,2,even,Математика,"437-1, 437-2, 437-3, 447-1, 447-2",lecture,16,before_breaking
213812,3,3,even,Математика,437-1,practice,16,before_breaking
213814,3,4,even,Математическая логика и теория алгоритмов,437-1,practice,16,before_breaking
213818,3,3,even,Программирование,437-2,practice,16,before_breaking
213823,4,2,even,Иностранный язык,"437-1, 437-2, 437-3",practice,16,before_breaking
213823,4,2,even,Иностранный язык,"437-1, 437-2, 437-3",practice,16,before_breaking
213829,4,1,even,Математическая логика и теория алгоритмов,437-2,practice,16,before_breaking
213835,4,3,even,Программирование,437-1,laboratory,16,before_breaking
213836,4,4,even,Программирование,437-1,laboratory,16,before_breaking
213877,5,1,even,Программирование,437-1,practice,16,before_breaking
213880,5,1,even,Программирование,437-2,practice,16,before_breaking
214004,5,2,even,ЭВМ и периферийные устройства,"437-1, 437-2, 437-3",lecture,16,before_breaking
214004,5,2,even,ЭВМ и периферийные устройства,"437-1, 437-2, 437-3",lecture,16,before_breaking
214005,5,3,even,Программирование,437-2,laboratory,16,before_breaking
214006,5,4,even,Программирование,437-2,laboratory,16,before_breaking
214018,6,1,even,Основы информационных технологий,437-1,practice,16,before_breaking
214019,6,2,even,Основы информационных технологий,437-1,practice,16,before_breaking
214506,1,6,odd,Иностранный язык,"407, 427-1, 427-2, 427-3, 437-1, 437-2, 437-3, 447-1, 447-2, 477-1, 867-1, 877-1, 877-2, 877-3, 887-1, 887-2",practice,16,before_breaking
214506,1,6,odd,Иностранный язык,"407, 427-1, 427-2, 427-3, 437-1, 437-2, 437-3, 447-1, 447-2, 477-1, 867-1, 877-1, 877-2, 877-3, 887-1, 887-2",practice,16,before_breaking
214508,5,6,odd,Иностранный язык,"407, 427-1, 427-2, 427-3, 437-1, 437-2, 437-3, 447-1, 447-2, 477-1, 867-1, 877-1, 877-2, 877-3, 887-1, 887-2",practice,16,before_breaking
214508,5,6,odd,Иностранный язык,"407, 427-1, 427-2, 427-3, 437-1, 437-2, 437-3, 447-1, 447-2, 477-1, 867-1, 877-1, 877-2, 877-3, 887-1, 887-2",practice,16,before_breaking
214509,1,6,even,Иностранный язык,"407, 427-1, 427-2, 427-3, 437-1, 437-2, 437-3, 447-1, 447-2, 477-1, 867-1, 877-1, 877-2, 877-3, 887-1, 887-2",practice,16,before_breaking
214509,1,6,even,Иностранный язык,"407, 427-1, 427-2, 427-3, 437-1, 437-2, 437-3, 447-1, 447-2, 477-1, 867-1, 877-1, 877-2, 877-3, 887-1, 887-2",practice,16,before_breaking
214510,5,6,even,Иностранный язык,"407, 427-1, 427-2, 427-3, 437-1, 437-2, 437-3, 447-1, 447-2, 477-1, 867-1, 877-1, 877-2, 877-3, 887-1, 887-2",practice,16,before_breaking
214510,5,6,even,Иностранный язык,"407, 427-1, 427-2, 427-3, 437-1, 437-2, 437-3, 447-1, 447-2, 477-1, 867-1, 877-1, 877-2, 877-3, 887-1, 887-2",practice,16,before_breaking
215466,1,3,even,Социология,"405, 435-1, 435-2, 435-3",lecture,16,before_breaking
215466,1,3,even,Социология,"405, 435-1, 435-2, 435-3",lecture,16,before_breaking
215487,3,5,odd,Элективные дисциплины по физической культуре и спорту,"405, 425-1, 425-2, 435-1, 435-2, 435-3, 445, 475-1, 475-2, 475-3",practice,16,before_breaking
215487,3,5,odd,Элективные дисциплины по физической культуре и спорту,"405, 425-1, 425-2, 435-1, 435-2, 435-3, 445, 475-1, 475-2, 475-3",practice,16,before_breaking
215489,3,5,even,Элективные дисциплины по физической культуре и спорту,"405, 425-1, 425-2, 435-1, 435-2, 435-3, 445, 475-1, 475-2, 475-3",practice,16,before_breaking
215489,3,5,even,Элективные дисциплины по физической культуре и спорту,"405, 425-1, 425-2, 435-1, 435-2, 435-3, 445, 475-1, 475-2, 475-3",practice,16,before_breaking
215506,4,1,odd,Распределённые вычислительные системы (ГПО 3) ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215506,4,1,odd,Распределённые вычислительные системы (ГПО 3) ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215507,4,2,odd,Распределённые вычислительные системы (ГПО 3) ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215507,4,2,odd,Распределённые вычислительные системы (ГПО 3) ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215508,4,3,odd,Распределённые вычислительные системы (ГПО 3) ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215508,4,3,odd,Распределённые вычислительные системы (ГПО 3) ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215509,4,1,even,Распределённые вычислительные системы (ГПО 3) ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215509,4,1,even,Распределённые вычислительные системы (ГПО 3) ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215510,4,2,even,Распределённые вычислительные системы (ГПО 3) ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215510,4,2,even,Распределённые вычислительные системы (ГПО 3) ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215511,4,3,even,Распределённые вычислительные системы (ГПО 3) ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215511,4,3,even,Распределённые вычислительные системы (ГПО 3) ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215583,6,5,odd,Элективные дисциплины по физической культуре и спорту,"425-1, 425-2, 435-1, 435-2, 435-3, 445, 475-1, 475-2, 475-3",practice,16,before_breaking
215583,6,5,odd,Элективные дисциплины по физической культуре и спорту,"425-1, 425-2, 435-1, 435-2, 435-3, 445, 475-1, 475-2, 475-3",practice,16,before_breaking
215584,6,5,even,Элективные дисциплины по физической культуре и спорту,"425-1, 425-2, 435-1, 435-2, 435-3, 445, 475-1, 475-2, 475-3",practice,16,before_breaking
215584,6,5,even,Элективные дисциплины по физической культуре и спорту,"425-1, 425-2, 435-1, 435-2, 435-3, 445, 475-1, 475-2, 475-3",practice,16,before_breaking
215585,1,1,odd,Операционные системы,435-1,laboratory,16,before_breaking
215586,1,2,odd,Операционные системы,435-1,laboratory,16,before_breaking
215589,1,1,odd,Исследование операций / Идентификация сложных систем,435-3,laboratory,16,before_breaking
215590,1,2,odd,Исследование операций / Идентификация сложных систем,435-3,laboratory,16,before_breaking
215591,1,3,odd,Операционные системы,"435-1, 435-2, 435-3",lecture,16,before_breaking
215591,1,3,odd,Операционные системы,"435-1, 435-2, 435-3",lecture,16,before_breaking
215592,1,4,odd,Базы данных,435-1,design,16,before_breaking
215597,1,4,even,Социология,435-1,practice,16,before_breaking
215598,1,4,even,Базы данных,435-3,design,16,before_breaking
215606,2,1,odd,Безопасность жизнедеятельности,435-1,laboratory,16,before_breaking
215608,2,1,odd,Социология,435-3,practice,16,before_breaking
215613,2,2,odd,Безопасность жизнедеятельности,"435-1, 435-2, 435-3, 445, 475-1, 475-2, 475-3",lecture,16,before_breaking
215613,2,2,odd,Безопасность жизнедеятельности,"435-1, 435-2, 435-3, 445, 475-1, 475-2, 475-3",lecture,16,before_breaking
215614,2,2,even,Безопасность жизнедеятельности,"435-1, 435-2, 435-3, 445, 475-1, 475-2, 475-3",lecture,16,before_breaking
215614,2,2,even,Безопасность жизнедеятельности,"435-1, 435-2, 435-3, 445, 475-1, 475-2, 475-3",lecture,16,before_breaking
215620,2,1,even,Безопасность жизнедеятельности,435-3,laboratory,16,before_breaking
215623,3,1,odd,Исследование операций / Идентификация сложных систем,435-1,laboratory,16,before_breaking
215625,3,2,odd,Исследование операций / Идентификация сложных систем,435-1,laboratory,16,before_breaking
215632,3,1,odd,Базы данных,435-3,laboratory,16,before_breaking
215633,3,2,odd,Базы данных,435-3,laboratory,16,before_breaking
215636,3,3,odd,Учебно-исследовательская работа 3 ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215636,3,3,odd,Учебно-исследовательская работа 3 ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215641,3,1,even,Базы данных,435-1,laboratory,16,before_breaking
215642,3,2,even,Базы данных,435-1,laboratory,16,before_breaking
215651,3,1,even,Операционные системы,435-3,laboratory,16,before_breaking
215653,3,2,even,Операционные системы,435-3,laboratory,16,before_breaking
215660,3,3,even,Учебно-исследовательская работа 3 ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215660,3,3,even,Учебно-исследовательская работа 3 ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215661,5,3,odd,Базы данных,"435-1, 435-2, 435-3, 445",lecture,16,before_breaking
215661,5,3,odd,Базы данных,"435-1, 435-2, 435-3, 445",lecture,16,before_breaking
215662,5,4,odd,Исследование операций / Идентификация сложных систем,"435-1, 435-2, 435-3",lecture,16,before_breaking
215662,5,4,odd,Исследование операций / Идентификация сложных систем,"435-1, 435-2, 435-3",lecture,16,before_breaking
215663,5,3,even,Базы данных,"435-1, 435-2, 435-3, 445",lecture,16,before_breaking
215663,5,3,even,Базы данных,"435-1, 435-2, 435-3, 445",lecture,16,before_breaking
215664,5,4,even,Исследование операций / Идентификация сложных систем,"435-1, 435-2, 435-3",lecture,16,before_breaking
215664,5,4,even,Исследование операций / Идентификация сложных систем,"435-1, 435-2, 435-3",lecture,16,before_breaking
215665,6,1,odd,Учебно-исследовательская работа 3 ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215665,6,1,odd,Учебно-исследовательская работа 3 ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215666,6,2,odd,Учебно-исследовательская работа 3 ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215666,6,2,odd,Учебно-исследовательская работа 3 ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215667,6,1,even,Учебно-исследовательская работа 3 ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215667,6,1,even,Учебно-исследовательская работа 3 ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215668,6,2,even,Учебно-исследовательская работа 3 ***,"435-1, 435-2, 435-3",practice,16,before_breaking
215668,6,2,even,Учебно-исследовательская работа 3 ***,"435-1, 435-2, 435-3",practice,16,before_breaking
217306,1,1,odd,Объектно-ориентированное программирование*,"516, 586-1, 586-2",lecture,16,before_breaking
217307,1,1,even,Объектно-ориентированное программирование*,"516, 586-1, 586-2",lecture,16,before_breaking
217321,3,1,even,Объектно-ориентированное программирование*,"516, 586-1, 586-2",lecture,16,before_breaking
217343,1,3,odd,Основы электротехники и электроники,586-2,laboratory,16,before_breaking
217344,1,4,odd,Основы электротехники и электроники,586-2,laboratory,16,before_breaking
217345,1,3,even,Основы электротехники и электроники,586-2,laboratory,16,before_breaking
217346,1,4,even,Основы электротехники и электроники,586-2,laboratory,16,before_breaking
217347,1,5,odd,Культурология,586-2,practice,16,before_breaking
217348,2,4,even,Культурология,586-2,practice,16,before_breaking
217356,2,2,odd,Элективные дисциплины по физической культуре и спорту,"516, 526, 546, 586-1, 586-2, 596",practice,16,before_breaking
217357,5,2,odd,Элективные дисциплины по физической культуре и спорту,"516, 526, 546, 586-1, 586-2, 596",practice,16,before_breaking
217358,2,2,even,Элективные дисциплины по физической культуре и спорту,"516, 526, 546, 586-1, 586-2, 596",practice,16,before_breaking
217359,5,2,even,Элективные дисциплины по физической культуре и спорту,"516, 526, 546, 586-1, 586-2, 596",practice,16,before_breaking
217362,2,3,odd,Культурология,"516, 526, 586-1, 586-2",lecture,16,before_breaking
217364,2,4,odd,Философия,"516, 526, 586-1, 586-2",lecture,16,before_breaking
217370,2,1,odd,Основы электротехники и электроники,"586-1, 586-2",lecture,16,before_breaking
217371,2,1,even,Основы электротехники и электроники,"586-1, 586-2",lecture,16,before_breaking
217377,3,2,odd,Теория вероятностей и математическая статистика,"516, 526, 586-1, 586-2",lecture,16,before_breaking
217378,3,2,even,Теория вероятностей и математическая статистика,"516, 526, 586-1, 586-2",lecture,16,before_breaking
217403,3,3,odd,Объектно-ориентированние программирование*,586-2,laboratory,16,before_breaking
217404,3,4,odd,Объектно-ориентированние программирование*,586-2,laboratory,16,before_breaking
217430,4,1,odd,Управление проектами (ГПО-1),586-2,laboratory,16,before_breaking
217431,4,2,odd,Управление проектами (ГПО-1),586-2,laboratory,16,before_breaking
217432,4,3,odd,Управление проектами (ГПО-1),586-2,laboratory,16,before_breaking
217433,4,1,even,Управление проектами (ГПО-1),586-2,laboratory,16,before_breaking
217434,4,2,even,Управление проектами (ГПО-1),586-2,laboratory,16,before_breaking
217435,4,3,even,Управление проектами (ГПО-1),586-2,laboratory,16,before_breaking
217450,5,3,odd,Математическая логика и теория алгоритмов,"516, 526, 586-1, 586-2",lecture,16,before_breaking
217451,5,3,even,Математическая логика и теория алгоритмов,"516, 526, 586-1, 586-2",lecture,16,before_breaking
217459,5,4,odd,Философия,586-2,practice,16,before_breaking
217460,5,5,odd,Математическая логика и теория алгоритмов,586-2,practice,16,before_breaking
217461,6,1,even,Математическая логика и теория алгоритмов,586-2,practice,16,before_breaking
217462,6,2,even,Математическая логика и теория алгоритмов,586-2,practice,16,before_breaking
217512,3,3,even,Теория вероятностей и математическая статистика,586-2,practice,16,before_breaking
217513,3,4,even,Теория вероятностей и математическая статистика,586-2,practice,16,before_breaking
217521,5,4,even,Объектно-ориентированние программирование*,586-2,laboratory,16,before_breaking
217569,2,5,odd,Элективные дисциплины по физической культуре и спорту,"515-1, 515-2, 525, 545, 585-1, 585-2, 595",practice,16,before_breaking
217569,2,5,odd,Элективные дисциплины по физической культуре и спорту,"515-1, 515-2, 525, 545, 585-1, 585-2, 595",practice,16,before_breaking
217570,5,5,odd,Элективные дисциплины по физической культуре и спорту,"515-1, 515-2, 525, 545, 585-1, 585-2, 595",practice,16,before_breaking
217570,5,5,odd,Элективные дисциплины по физической культуре и спорту,"515-1, 515-2, 525, 545, 585-1, 585-2, 595",practice,16,before_breaking
217571,2,5,even,Элективные дисциплины по физической культуре и спорту,"515-1, 515-2, 525, 545, 585-1, 585-2, 595",practice,16,before_breaking
217571,2,5,even,Элективные дисциплины по физической культуре и спорту,"515-1, 515-2, 525, 545, 585-1, 585-2, 595",practice,16,before_breaking
217572,5,5,even,Элективные дисциплины по физической культуре и спорту,"515-1, 515-2, 525, 545, 585-1, 585-2, 595",practice,16,before_breaking
217572,5,5,even,Элективные дисциплины по физической культуре и спорту,"515-1, 515-2, 525, 545, 585-1, 585-2, 595",practice,16,before_breaking
217579,1,5,odd,Иностранный язык,"537, 587-1",practice,16,before_breaking
217583,1,1,odd,История,587-3,practice,16,before_breaking
217585,1,3,odd,Иностранный язык,"587-1, 587-2, 587-3",practice,16,before_breaking
217585,1,3,odd,Иностранный язык,"587-1, 587-2, 587-3",practice,16,before_breaking
217586,1,3,even,Иностранный язык,"587-1, 587-2, 587-3",practice,16,before_breaking
217586,1,3,even,Иностранный язык,"587-1, 587-2, 587-3",practice,16,before_breaking
217587,4,3,even,Иностранный язык,"537, 587-1, 587-2, 587-3",practice,16,before_breaking
217587,4,3,even,Иностранный язык,"537, 587-1, 587-2, 587-3",practice,16,before_breaking
217595,4,3,odd,Иностранный язык,"587-1, 587-2, 587-3",practice,16,before_breaking
217595,4,3,odd,Иностранный язык,"587-1, 587-2, 587-3",practice,16,before_breaking
217664,1,1,even,Физика для информатики,587-1,practice,16,before_breaking
217700,2,3,odd,Физическая культура и спорт,"517-1, 517-2, 527, 537, 547-1, 547-2, 587-1, 587-2, 587-3, 597-1, 597-2",practice,16,before_breaking
217700,2,3,odd,Физическая культура и спорт,"517-1, 517-2, 527, 537, 547-1, 547-2, 587-1, 587-2, 587-3, 597-1, 597-2",practice,16,before_breaking
217726,2,2,odd,Математика,587-1,practice,16,before_breaking
217727,2,1,odd,Операционные системы,587-3,laboratory,16,before_breaking
217728,2,2,odd,Операционные системы,587-3,laboratory,16,before_breaking
217732,2,3,even,Физическая культура и спорт,"517-1, 517-2, 527, 537, 547-1, 547-2, 587-1, 587-2, 587-3, 597-1, 597-2",practice,16,before_breaking
217732,2,3,even,Физическая культура и спорт,"517-1, 517-2, 527, 537, 547-1, 547-2, 587-1, 587-2, 587-3, 597-1, 597-2",practice,16,before_breaking
217739,2,4,odd,Математика,587-3,practice,16,before_breaking
217760,2,2,even,Математика,"587-1, 587-2, 587-3",lecture,16,before_breaking
217760,2,2,even,Математика,"587-1, 587-2, 587-3",lecture,16,before_breaking
217763,3,1,odd,Математика,"587-1, 587-2, 587-3",lecture,16,before_breaking
217763,3,1,odd,Математика,"587-1, 587-2, 587-3",lecture,16,before_breaking
217764,3,2,odd,Русский язык и культура речи,"517-1, 517-2, 527, 537, 587-1, 587-2, 587-3",lecture,16,before_breaking
217764,3,2,odd,Русский язык и культура речи,"517-1, 517-2, 527, 537, 587-1, 587-2, 587-3",lecture,16,before_breaking
217769,3,3,odd,Математика,587-1,practice,16,before_breaking
217794,3,2,even,Математика,587-1,practice,16,before_breaking
217800,3,3,even,Операционные системы,587-1,laboratory,16,before_breaking
217807,1,1,odd,Правоведение,"584-1, 584-2",lecture,16,before_breaking
217807,1,1,odd,Правоведение,"584-1, 584-2",lecture,16,before_breaking
217808,1,1,even,Правоведение,"584-1, 584-2",lecture,16,before_breaking
217808,1,1,even,Правоведение,"584-1, 584-2",lecture,16,before_breaking
217809,1,2,even,Правоведение,"584-1, 584-2",lecture,16,before_breaking
217809,1,2,even,Правоведение,"584-1, 584-2",lecture,16,before_breaking
217810,1,2,odd,Правоведение,"584-1, 584-2",practice,16,before_breaking
217810,1,2,odd,Правоведение,"584-1, 584-2",practice,16,before_breaking
217811,1,3,odd,Правоведение,"584-1, 584-2",practice,16,before_breaking
217811,1,3,odd,Правоведение,"584-1, 584-2",practice,16,before_breaking
217812,1,3,even,Правоведение,"584-1, 584-2",practice,16,before_breaking
217812,1,3,even,Правоведение,"584-1, 584-2",practice,16,before_breaking
217813,1,4,even,Правоведение,"584-1, 584-2",practice,16,before_breaking
217813,1,4,even,Правоведение,"584-1, 584-2",practice,16,before_breaking
217814,1,5,odd,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2,"584-1, 584-2",laboratory,16,before_breaking
217814,1,5,odd,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2,"584-1, 584-2",laboratory,16,before_breaking
217815,4,3,even,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2,"584-1, 584-2",laboratory,16,before_breaking
217815,4,3,even,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2,"584-1, 584-2",laboratory,16,before_breaking
217820,6,1,odd,Операционные системы,587-1,laboratory,16,before_breaking
217821,6,2,odd,Операционные системы,587-1,laboratory,16,before_breaking
217842,3,3,even,Физика для информатики,587-3,practice,16,before_breaking
217844,3,4,even,Математика,587-3,practice,16,before_breaking
217854,2,4,odd,Безопасность жизнедеятельности,584-1,laboratory,16,before_breaking
217855,2,5,odd,Безопасность жизнедеятельности,584-1,laboratory,16,before_breaking
217858,4,1,odd,История,"517-1, 517-2, 527, 537, 587-1, 587-2, 587-3",lecture,16,before_breaking
217858,4,1,odd,История,"517-1, 517-2, 527, 537, 587-1, 587-2, 587-3",lecture,16,before_breaking
217859,2,4,odd,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2,584-2,laboratory,16,before_breaking
217861,2,5,odd,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2,584-2,laboratory,16,before_breaking
217862,2,6,odd,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2,584-2,laboratory,16,before_breaking
217863,4,4,even,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2,584-2,laboratory,16,before_breaking
217864,4,5,even,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2,584-2,laboratory,16,before_breaking
217865,4,6,even,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2,584-2,laboratory,16,before_breaking
217895,3,4,odd,Управление финансами / Маркетинг / Основы менеджмента (по выбору),"584-1, 584-2",lecture,16,before_breaking
217895,3,4,odd,Управление финансами / Маркетинг / Основы менеджмента (по выбору),"584-1, 584-2",lecture,16,before_breaking
217896,3,3,even,Управление финансами / Маркетинг / Основы менеджмента (по выбору),"584-1, 584-2",lecture,16,before_breaking
217896,3,3,even,Управление финансами / Маркетинг / Основы менеджмента (по выбору),"584-1, 584-2",lecture,16,before_breaking
217898,3,5,odd,Управление финансами / Маркетинг / Основы менеджмента (по выбору),584-1,practice,16,before_breaking
217899,4,4,even,Управление финансами / Маркетинг / Основы менеджмента (по выбору),584-1,practice,16,before_breaking
217900,4,5,even,Управление финансами / Маркетинг / Основы менеджмента (по выбору),584-1,practice,16,before_breaking
217901,3,6,odd,Безопасность жизнедеятельности,584-2,laboratory,16,before_breaking
217920,4,2,odd,Промышленная логистика,"584-1, 584-2",laboratory,16,before_breaking
217920,4,2,odd,Промышленная логистика,"584-1, 584-2",laboratory,16,before_breaking
217921,3,5,even,Промышленная логистика,"584-1, 584-2",laboratory,16,before_breaking
217921,3,5,even,Промышленная логистика,"584-1, 584-2",laboratory,16,before_breaking
217922,3,6,even,Промышленная логистика,"584-1, 584-2",laboratory,16,before_breaking
217922,3,6,even,Промышленная логистика,"584-1, 584-2",laboratory,16,before_breaking
217923,4,3,odd,Промышленная логистика,"584-1, 584-2",lecture,16,before_breaking
217923,4,3,odd,Промышленная логистика,"584-1, 584-2",lecture,16,before_breaking
217926,4,4,odd,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2,584-1,laboratory,16,before_breaking
217927,2,1,even,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2,584-1,laboratory,16,before_breaking
217928,2,2,even,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2,584-1,laboratory,16,before_breaking
217929,4,4,odd,Управление финансами / Маркетинг / Основы менеджмента (по выбору),584-2,practice,16,before_breaking
217930,4,5,odd,Управление финансами / Маркетинг / Основы менеджмента (по выбору),584-2,practice,16,before_breaking
