id,grade,student_id,discipline_semester_period_id,kind,marked_on,passed_on
1480579,0,12109,89671,kt_2,2020-12-02,
1480631,5,11992,89662,kt_2,2020-12-02,
1480632,5,11995,89662,kt_2,2020-12-02,
1480635,5,12014,89662,kt_2,2020-12-02,
1480636,5,12015,89662,kt_2,2020-12-02,
1480637,5,12009,89662,kt_2,2020-12-02,
1480638,5,12002,89662,kt_2,2020-12-02,
1480639,5,12005,89662,kt_2,2020-12-02,
1480640,5,11998,89662,kt_2,2020-12-02,
1480641,5,11999,89662,kt_2,2020-12-02,
1480642,0,12017,89662,kt_2,2020-12-02,
1480643,5,12019,89662,kt_2,2020-12-02,
1480644,0,12023,89662,kt_2,2020-12-02,
1480658,5,11889,89653,kt_2,2020-12-02,
1480666,0,11922,89653,kt_2,2020-12-02,
1480675,5,11897,89653,kt_2,2020-12-02,
1480677,5,11898,89653,kt_2,2020-12-02,
1480678,0,11899,89653,kt_2,2020-12-02,
1480679,5,11920,89653,kt_2,2020-12-02,
1480680,0,11919,89653,kt_2,2020-12-02,
1480681,0,11917,89653,kt_2,2020-12-02,
1480682,0,11890,89653,kt_2,2020-12-02,
1480683,0,11902,89653,kt_2,2020-12-02,
1480688,0,11911,89653,kt_2,2020-12-02,
1480690,0,11913,89653,kt_2,2020-12-02,
1480693,0,11916,89653,kt_2,2020-12-02,
1481556,5,11844,89931,kt_2,2020-12-02,
1481558,0,11845,89931,kt_2,2020-12-02,
1481561,5,11846,89931,kt_2,2020-12-02,
1481562,0,11847,89931,kt_2,2020-12-02,
1481563,5,11848,89931,kt_2,2020-12-05,
1481564,0,11849,89931,kt_2,2020-12-02,
1481565,2,11850,89931,kt_2,2020-12-02,
1481566,0,11851,89931,kt_2,2020-12-02,
1481567,5,11852,89931,kt_2,2020-12-02,
1481568,2,11854,89931,kt_2,2020-12-02,
1481569,0,11856,89931,kt_2,2020-12-02,
1481571,0,11857,89931,kt_2,2020-12-02,
1481572,3,11859,89931,kt_2,2020-12-02,
1481573,5,11862,89931,kt_2,2020-12-02,
1481574,0,11863,89931,kt_2,2020-12-02,
1481607,0,11932,89940,kt_2,2020-12-02,
1481609,0,11936,89940,kt_2,2020-12-02,
1481633,5,12024,90002,kt_2,2020-12-02,
1481634,5,12025,90002,kt_2,2020-12-02,
1481635,0,12026,90002,kt_2,2020-12-02,
1481636,5,12027,90002,kt_2,2020-12-02,
1481637,5,12029,90002,kt_2,2020-12-02,
1481638,3,13509,90002,kt_2,2020-12-02,
1481639,5,12032,90002,kt_2,2020-12-02,
1481640,5,12033,90002,kt_2,2020-12-06,
1481641,5,12034,90002,kt_2,2020-12-02,
1481642,5,12035,90002,kt_2,2020-12-02,
1481643,5,12036,90002,kt_2,2020-12-02,
1481644,3,12037,90002,kt_2,2020-12-02,
1481645,0,12038,90002,kt_2,2020-12-02,
1481647,5,12043,90002,kt_2,2020-12-02,
1481648,5,12044,90002,kt_2,2020-12-02,
1481649,3,12045,90002,kt_2,2020-12-08,
1481650,3,13747,90002,kt_2,2020-12-02,
1481651,0,12048,90002,kt_2,2020-12-02,
1481652,5,12049,90002,kt_2,2020-12-06,
1481653,5,12135,90011,kt_2,2020-12-02,
1481654,4,12136,90011,kt_2,2020-12-02,
1481656,5,12137,90011,kt_2,2020-12-02,
1481657,5,12138,90011,kt_2,2020-12-02,
1481658,5,12139,90011,kt_2,2020-12-02,
1481659,4,12140,90011,kt_2,2020-12-02,
1481660,5,12141,90011,kt_2,2020-12-02,
1481661,0,12142,90011,kt_2,2020-12-02,
1481662,5,12143,90011,kt_2,2020-12-02,
1481663,0,12144,90011,kt_2,2020-12-02,
1481664,4,12145,90011,kt_2,2020-12-02,
1481665,0,12146,90011,kt_2,2020-12-02,
1481666,4,12147,90011,kt_2,2020-12-08,
1481667,5,12149,90011,kt_2,2020-12-02,
1481668,5,12151,90011,kt_2,2020-12-02,
1481669,5,12152,90011,kt_2,2020-12-02,
1481670,3,12153,90011,kt_2,2020-12-02,
1481671,3,12154,90011,kt_2,2020-12-02,
1481672,5,12155,90011,kt_2,2020-12-02,
1481673,5,12156,90011,kt_2,2020-12-02,
1481674,5,12157,90011,kt_2,2020-12-02,
1481675,5,12158,90011,kt_2,2020-12-02,
1481676,5,12160,90011,kt_2,2020-12-02,
1481677,5,12161,90011,kt_2,2020-12-02,
1481678,5,12162,90011,kt_2,2020-12-02,
1481679,5,12224,90020,kt_2,2020-12-02,
1481680,3,12225,90020,kt_2,2020-12-02,
1481681,0,12226,90020,kt_2,2020-12-02,
1481682,4,12227,90020,kt_2,2020-12-05,
1481683,5,12229,90020,kt_2,2020-12-02,
1481684,0,12230,90020,kt_2,2020-12-02,
1481685,3,12231,90020,kt_2,2020-12-05,
1481686,0,12232,90020,kt_2,2020-12-02,
1481687,2,12234,90020,kt_2,2020-12-02,
1481688,3,12235,90020,kt_2,2020-12-02,
1481689,4,12236,90020,kt_2,2020-12-02,
1481690,0,12237,90020,kt_2,2020-12-02,
1481691,0,12238,90020,kt_2,2020-12-02,
1481692,5,12239,90020,kt_2,2020-12-02,
1481693,0,12240,90020,kt_2,2020-12-02,
1481694,0,12241,90020,kt_2,2020-12-02,
1481695,0,12243,90020,kt_2,2020-12-02,
1481696,0,12244,90020,kt_2,2020-12-02,
1481697,3,12245,90020,kt_2,2020-12-02,
1481698,4,12247,90020,kt_2,2020-12-02,
1481699,5,12249,90020,kt_2,2020-12-02,
1481700,0,12250,90020,kt_2,2020-12-02,
1482727,5,11246,89632,kt_2,2020-12-03,
1484465,5,13223,89921,kt_2,2020-12-03,
1484466,0,13224,89921,kt_2,2020-12-03,
1484467,0,13225,89921,kt_2,2020-12-03,
1484468,4,13226,89921,kt_2,2020-12-03,
1484469,4,13227,89921,kt_2,2020-12-03,
1484470,0,13228,89921,kt_2,2020-12-03,
1484471,0,13229,89921,kt_2,2020-12-03,
1484472,4,13230,89921,kt_2,2020-12-03,
1484473,5,13779,89921,kt_2,2020-12-03,
1484474,4,13231,89921,kt_2,2020-12-03,
1484475,5,13232,89921,kt_2,2020-12-03,
1484476,5,13233,89921,kt_2,2020-12-03,
1484477,3,13234,89921,kt_2,2020-12-03,
1484478,5,13235,89921,kt_2,2020-12-03,
1484479,0,13237,89921,kt_2,2020-12-03,
1484480,0,13239,89921,kt_2,2020-12-03,
1484481,4,13241,89921,kt_2,2020-12-03,
1484482,3,13243,89921,kt_2,2020-12-03,
1485361,5,11918,89657,kt_2,2020-12-03,
1485363,5,11901,89657,kt_2,2020-12-03,
1485384,5,12019,89666,kt_2,2020-12-03,
1485399,5,12014,89666,kt_2,2020-12-03,
1485421,5,12008,89666,kt_2,2020-12-03,
1485454,5,12119,89675,kt_2,2020-12-03,
1485455,5,12109,89675,kt_2,2020-12-03,
1485459,5,12130,89675,kt_2,2020-12-03,
1485467,5,12103,89675,kt_2,2020-12-03,
1485473,4,12101,89675,kt_2,2020-12-03,
1485502,5,11906,89657,kt_2,2020-12-03,
1485503,5,11889,89657,kt_2,2020-12-03,
1485504,5,11908,89657,kt_2,2020-12-03,
1485505,5,12110,89675,kt_2,2020-12-03,
1486007,5,11912,89657,kt_2,2020-12-04,
1486009,5,11911,89657,kt_2,2020-12-04,
1486030,5,11896,89657,kt_2,2020-12-04,
1486039,5,11890,89657,kt_2,2020-12-04,
1486056,5,11899,89657,kt_2,2020-12-04,
1486084,5,11910,89657,kt_2,2020-12-04,
1486087,5,11902,89657,kt_2,2020-12-04,
1486088,5,11893,89657,kt_2,2020-12-04,
1486099,4,12012,89666,kt_2,2020-12-04,
1486108,5,11246,89631,kt_2,2020-12-04,
1486112,5,12005,89666,kt_2,2020-12-04,
1486123,5,12106,89675,kt_2,2020-12-04,
1486134,5,12114,89675,kt_2,2020-12-04,
1486160,5,12105,89675,kt_2,2020-12-04,
1486207,5,12118,89675,kt_2,2020-12-04,
1486331,5,11916,89657,kt_2,2020-12-04,
1486811,5,11995,89666,kt_2,2020-12-04,
1486849,4,11891,89657,kt_2,2020-12-04,
1487490,0,11844,89927,kt_2,2020-12-04,
1487491,0,11845,89927,kt_2,2020-12-04,
1487493,2,11846,89927,kt_2,2020-12-04,
1487494,0,11847,89927,kt_2,2020-12-04,
1487495,4,11848,89927,kt_2,2020-12-04,
1487496,0,11849,89927,kt_2,2020-12-04,
1487497,2,11850,89927,kt_2,2020-12-04,
1487498,4,11851,89927,kt_2,2020-12-04,
1487499,5,11852,89927,kt_2,2020-12-04,
1487500,4,11854,89927,kt_2,2020-12-04,
1487501,0,11856,89927,kt_2,2020-12-04,
1487502,4,11857,89927,kt_2,2020-12-04,
1487503,4,11859,89927,kt_2,2020-12-04,
1487504,3,11862,89927,kt_2,2020-12-04,
1487505,5,11863,89927,kt_2,2020-12-04,
1487513,0,11932,89936,kt_2,2020-12-04,
1487515,0,11936,89936,kt_2,2020-12-04,
1487659,0,11908,89653,kt_2,2020-12-04,
1487663,0,11901,89653,kt_2,2020-12-04,
1487665,5,11909,89653,kt_2,2020-12-04,
1487675,0,11904,89653,kt_2,2020-12-04,
1488157,5,12225,90016,kt_2,2020-12-04,
1488158,5,12229,90016,kt_2,2020-12-04,
1488160,5,12231,90016,kt_2,2020-12-04,
1488161,5,12234,90016,kt_2,2020-12-04,
1488162,5,12236,90016,kt_2,2020-12-04,
1488163,5,12237,90016,kt_2,2020-12-04,
1488164,5,12238,90016,kt_2,2020-12-04,
1488165,5,12239,90016,kt_2,2020-12-04,
1488168,5,12137,90007,kt_2,2020-12-04,
1488169,5,12139,90007,kt_2,2020-12-04,
1488170,5,12141,90007,kt_2,2020-12-04,
1488171,5,12143,90007,kt_2,2020-12-04,
1488172,5,12145,90007,kt_2,2020-12-04,
1488173,5,12147,90007,kt_2,2020-12-04,
1488174,5,12149,90007,kt_2,2020-12-04,
1488175,5,12151,90007,kt_2,2020-12-04,
1488176,5,12152,90007,kt_2,2020-12-04,
1488177,5,12153,90007,kt_2,2020-12-04,
1488178,5,12154,90007,kt_2,2020-12-04,
1488179,5,12157,90007,kt_2,2020-12-04,
1488180,5,12162,90007,kt_2,2020-12-04,
1488181,5,12049,89998,kt_2,2020-12-04,
1488183,5,12048,89998,kt_2,2020-12-04,
1488184,5,12045,89998,kt_2,2020-12-04,
1488185,5,12038,89998,kt_2,2020-12-04,
1488186,4,12035,89998,kt_2,2020-12-04,
1488187,5,12029,89998,kt_2,2020-12-04,
1488188,5,12026,89998,kt_2,2020-12-04,
1488189,5,12025,89998,kt_2,2020-12-04,
1492648,5,12100,89675,kt_2,2020-12-05,
1492663,5,12117,89675,kt_2,2020-12-05,
1492677,4,11991,89666,kt_2,2020-12-05,
1492680,5,12123,89675,kt_2,2020-12-05,
1492699,4,12024,90006,kt_2,2020-12-05,
1492700,5,12025,90006,kt_2,2020-12-05,
1492701,2,12026,90006,kt_2,2020-12-05,
1492702,2,12027,90006,kt_2,2020-12-05,
1492703,3,12029,90006,kt_2,2020-12-05,
1492704,2,13509,90006,kt_2,2020-12-05,
1492705,5,12032,90006,kt_2,2020-12-05,
1492706,5,12033,90006,kt_2,2020-12-05,
1492708,2,12034,90006,kt_2,2020-12-05,
1492709,4,12035,90006,kt_2,2020-12-05,
1492710,4,12036,90006,kt_2,2020-12-05,
1492711,3,12037,90006,kt_2,2020-12-05,
1492712,5,12038,90006,kt_2,2020-12-05,
1492714,5,12043,90006,kt_2,2020-12-05,
1492715,4,12044,90006,kt_2,2020-12-05,
1492716,2,12045,90006,kt_2,2020-12-05,
1492717,3,13747,90006,kt_2,2020-12-05,
1492718,3,12048,90006,kt_2,2020-12-05,
1492719,0,12049,90006,kt_2,2020-12-05,
1492765,4,12135,90015,kt_2,2020-12-05,
1492767,2,12136,90015,kt_2,2020-12-05,
1492772,5,12137,90015,kt_2,2020-12-05,
1492774,4,12138,90015,kt_2,2020-12-05,
1492780,5,12139,90015,kt_2,2020-12-05,
1492783,3,12140,90015,kt_2,2020-12-05,
1492788,5,12141,90015,kt_2,2020-12-05,
1492790,0,12142,90015,kt_2,2020-12-05,
1492792,5,12143,90015,kt_2,2020-12-05,
1492793,2,12144,90015,kt_2,2020-12-05,
1492795,5,12145,90015,kt_2,2020-12-05,
1492799,2,12146,90015,kt_2,2020-12-05,
1492800,2,12147,90015,kt_2,2020-12-05,
1492802,4,12149,90015,kt_2,2020-12-05,
1492804,5,12151,90015,kt_2,2020-12-05,
1492806,5,12152,90015,kt_2,2020-12-05,
1492808,5,12153,90015,kt_2,2020-12-05,
1492810,4,12154,90015,kt_2,2020-12-05,
1492811,5,12155,90015,kt_2,2020-12-05,
1492813,5,12156,90015,kt_2,2020-12-05,
1492815,2,12157,90015,kt_2,2020-12-05,
1492817,4,12158,90015,kt_2,2020-12-05,
1492818,3,12160,90015,kt_2,2020-12-05,
1492820,3,12161,90015,kt_2,2020-12-05,
1492822,5,12162,90015,kt_2,2020-12-05,
1492942,3,12224,90024,kt_2,2020-12-05,
1492943,5,12225,90024,kt_2,2020-12-05,
1492944,4,12226,90024,kt_2,2020-12-05,
1492945,5,12227,90024,kt_2,2020-12-05,
1492947,2,12229,90024,kt_2,2020-12-05,
1492962,2,12230,90024,kt_2,2020-12-05,
1492964,5,12231,90024,kt_2,2020-12-05,
1492966,4,12232,90024,kt_2,2020-12-05,
1492969,2,12234,90024,kt_2,2020-12-05,
1492970,0,12235,90024,kt_2,2020-12-05,
1492973,5,12236,90024,kt_2,2020-12-05,
1492975,2,12237,90024,kt_2,2020-12-05,
1492978,2,12238,90024,kt_2,2020-12-05,
1492979,5,12239,90024,kt_2,2020-12-05,
1492981,4,12240,90024,kt_2,2020-12-05,
1492983,3,12241,90024,kt_2,2020-12-05,
1492984,3,12243,90024,kt_2,2020-12-05,
1492986,4,12244,90024,kt_2,2020-12-05,
1492988,4,12245,90024,kt_2,2020-12-05,
1492989,2,12247,90024,kt_2,2020-12-05,
1492992,3,12249,90024,kt_2,2020-12-05,
1492994,2,12250,90024,kt_2,2020-12-05,
1493134,2,11270,89971,kt_2,2020-12-05,
1493195,0,13743,89989,kt_2,2020-12-05,
1493366,2,11844,89933,kt_2,2020-12-05,
1493415,2,11845,89933,kt_2,2020-12-05,
1493418,3,11846,89933,kt_2,2020-12-05,
1493420,0,11847,89933,kt_2,2020-12-05,
1493421,4,11848,89933,kt_2,2020-12-05,
1493423,0,11849,89933,kt_2,2020-12-05,
1493427,4,11850,89933,kt_2,2020-12-05,
1493428,3,11851,89933,kt_2,2020-12-05,
1493430,4,11852,89933,kt_2,2020-12-05,
1493431,3,11854,89933,kt_2,2020-12-05,
1493434,0,11856,89933,kt_2,2020-12-05,
1493435,4,11857,89933,kt_2,2020-12-05,
1493436,4,11859,89933,kt_2,2020-12-05,
1493437,4,11862,89933,kt_2,2020-12-05,
1493438,3,11863,89933,kt_2,2020-12-05,
1493794,0,11932,89942,kt_2,2020-12-05,
1493802,0,11936,89942,kt_2,2020-12-05,
1494100,3,12224,90017,kt_2,2020-12-05,
1494101,0,12225,90017,kt_2,2020-12-05,
1494102,5,12226,90017,kt_2,2020-12-05,
1494103,5,12227,90017,kt_2,2020-12-05,
1494105,0,12229,90017,kt_2,2020-12-05,
1494106,3,12230,90017,kt_2,2020-12-05,
1494107,0,12231,90017,kt_2,2020-12-05,
1494108,4,12232,90017,kt_2,2020-12-05,
1494109,0,12234,90017,kt_2,2020-12-05,
1494110,2,12235,90017,kt_2,2020-12-05,
1494111,0,12236,90017,kt_2,2020-12-05,
1494112,0,12237,90017,kt_2,2020-12-05,
1494113,0,12238,90017,kt_2,2020-12-05,
1494114,0,12239,90017,kt_2,2020-12-05,
1494115,5,12240,90017,kt_2,2020-12-05,
1494116,4,12241,90017,kt_2,2020-12-05,
1494120,2,12243,90017,kt_2,2020-12-05,
1494123,5,12244,90017,kt_2,2020-12-05,
1494126,4,12245,90017,kt_2,2020-12-05,
1494130,2,12247,90017,kt_2,2020-12-05,
1494136,2,12250,90017,kt_2,2020-12-05,
1494137,3,12249,90017,kt_2,2020-12-05,
1494148,3,12135,90008,kt_2,2020-12-05,
1494149,3,12136,90008,kt_2,2020-12-05,
1494151,0,12137,90008,kt_2,2020-12-05,
1494152,4,12138,90008,kt_2,2020-12-07,
1494156,0,12139,90008,kt_2,2020-12-05,
1494157,3,12140,90008,kt_2,2020-12-05,
1494160,2,12144,90008,kt_2,2020-12-05,
1494161,2,12142,90008,kt_2,2020-12-05,
1494162,0,12145,90008,kt_2,2020-12-05,
1494163,0,12143,90008,kt_2,2020-12-05,
1494165,0,12141,90008,kt_2,2020-12-05,
1494168,2,12146,90008,kt_2,2020-12-05,
1494169,4,12155,90008,kt_2,2020-12-05,
1494170,5,12156,90008,kt_2,2020-12-05,
1494171,4,12158,90008,kt_2,2020-12-05,
1494173,4,12160,90008,kt_2,2020-12-05,
1494175,4,12161,90008,kt_2,2020-12-05,
1494177,0,12162,90008,kt_2,2020-12-05,
1494179,0,12157,90008,kt_2,2020-12-05,
1494180,0,12154,90008,kt_2,2020-12-05,
1494181,0,12153,90008,kt_2,2020-12-05,
1494183,0,12152,90008,kt_2,2020-12-05,
1494184,0,12151,90008,kt_2,2020-12-05,
1494185,0,12149,90008,kt_2,2020-12-05,
1494186,0,12147,90008,kt_2,2020-12-05,
1494192,5,12024,89999,kt_2,2020-12-05,
1494193,0,12025,89999,kt_2,2020-12-05,
1494194,0,12026,89999,kt_2,2020-12-05,
1494196,3,12027,89999,kt_2,2020-12-05,
1494197,0,12029,89999,kt_2,2020-12-05,
1494198,3,13509,89999,kt_2,2020-12-05,
1494201,5,12032,89999,kt_2,2020-12-05,
1494202,4,12033,89999,kt_2,2020-12-05,
1494203,3,12034,89999,kt_2,2020-12-05,
1494204,0,12035,89999,kt_2,2020-12-05,
1494205,3,12036,89999,kt_2,2020-12-05,
1494206,4,12037,89999,kt_2,2020-12-05,
1494209,4,12043,89999,kt_2,2020-12-05,
1494211,5,12044,89999,kt_2,2020-12-05,
1494214,2,13747,89999,kt_2,2020-12-05,
1494216,0,12045,89999,kt_2,2020-12-05,
1494217,0,12038,89999,kt_2,2020-12-05,
1494218,0,12048,89999,kt_2,2020-12-05,
1494219,0,12049,89999,kt_2,2020-12-05,
1494339,2,11270,89973,kt_2,2020-12-05,
1494392,4,13743,89991,kt_2,2020-12-05,
1495090,3,11917,89657,kt_2,2020-12-05,
1495127,4,12002,89666,kt_2,2020-12-05,
1495177,4,11903,89657,kt_2,2020-12-05,
1495249,0,11904,89657,kt_2,2020-12-05,
1495256,0,11913,89657,kt_2,2020-12-05,
1495265,0,11919,89657,kt_2,2020-12-05,
1495351,0,12016,89666,kt_2,2020-12-05,
1495359,0,12013,89666,kt_2,2020-12-05,
1495361,0,12017,89666,kt_2,2020-12-05,
1495362,0,12023,89666,kt_2,2020-12-05,
1495384,0,12108,89675,kt_2,2020-12-05,
1495387,0,12120,89675,kt_2,2020-12-05,
1495390,0,12127,89675,kt_2,2020-12-05,
1495399,0,12132,89675,kt_2,2020-12-05,
1495687,4,12032,90004,kt_2,2020-12-05,
1495690,4,12048,90004,kt_2,2020-12-05,
1495697,4,12026,90004,kt_2,2020-12-05,
1495699,4,12033,90004,kt_2,2020-12-05,
1495701,3,12036,90004,kt_2,2020-12-05,
1495704,4,12043,90004,kt_2,2020-12-05,
1495709,4,12044,90004,kt_2,2020-12-05,
1495710,4,12025,90004,kt_2,2020-12-05,
1495713,0,12049,90004,kt_2,2020-12-05,
1495716,2,13747,90004,kt_2,2020-12-05,
1495718,0,12045,90004,kt_2,2020-12-05,
1495721,0,12038,90004,kt_2,2020-12-05,
1495723,0,12037,90004,kt_2,2020-12-05,
1495725,0,12034,90004,kt_2,2020-12-05,
1495726,0,12035,90004,kt_2,2020-12-05,
1495727,0,13509,90004,kt_2,2020-12-05,
1495729,4,12024,90004,kt_2,2020-12-05,
1495731,3,12027,90004,kt_2,2020-12-05,
1495732,3,12029,90004,kt_2,2020-12-05,
1495737,4,12140,90013,kt_2,2020-12-05,
1495745,4,12147,90013,kt_2,2020-12-05,
1495747,4,12135,90013,kt_2,2020-12-05,
1495748,4,12136,90013,kt_2,2020-12-05,
1495751,4,12138,90013,kt_2,2020-12-05,
1495752,4,12141,90013,kt_2,2020-12-05,
1495757,4,12145,90013,kt_2,2020-12-05,
1495759,4,12160,90013,kt_2,2020-12-05,
1495761,4,12161,90013,kt_2,2020-12-05,
1495763,4,12154,90013,kt_2,2020-12-05,
1495766,4,12156,90013,kt_2,2020-12-05,
1495769,4,12152,90013,kt_2,2020-12-05,
1495772,4,12162,90013,kt_2,2020-12-05,
1495774,4,12158,90013,kt_2,2020-12-05,
1495776,4,12155,90013,kt_2,2020-12-05,
1495783,3,12157,90013,kt_2,2020-12-05,
1495784,3,12153,90013,kt_2,2020-12-05,
1495785,3,12149,90013,kt_2,2020-12-05,
1495786,3,12151,90013,kt_2,2020-12-05,
1495787,0,12142,90013,kt_2,2020-12-05,
1495788,0,12146,90013,kt_2,2020-12-05,
1495789,3,12144,90013,kt_2,2020-12-05,
1495790,3,12143,90013,kt_2,2020-12-05,
1495791,3,12139,90013,kt_2,2020-12-05,
1495792,3,12137,90013,kt_2,2020-12-05,
1495794,4,12224,90022,kt_2,2020-12-05,
1495795,4,12244,90022,kt_2,2020-12-05,
1495796,4,12232,90022,kt_2,2020-12-05,
1495797,4,12227,90022,kt_2,2020-12-05,
1495798,4,12229,90022,kt_2,2020-12-05,
1495800,4,12230,90022,kt_2,2020-12-05,
1495801,4,12231,90022,kt_2,2020-12-05,
1495802,4,12225,90022,kt_2,2020-12-05,
1495803,4,12241,90022,kt_2,2020-12-05,
1495804,4,12237,90022,kt_2,2020-12-05,
1495805,4,12236,90022,kt_2,2020-12-05,
1495806,4,12240,90022,kt_2,2020-12-05,
1495809,4,12245,90022,kt_2,2020-12-05,
1495811,4,12234,90022,kt_2,2020-12-05,
1495812,4,12239,90022,kt_2,2020-12-05,
1495814,4,12238,90022,kt_2,2020-12-05,
1495815,0,12243,90022,kt_2,2020-12-05,
1495817,4,12226,90022,kt_2,2020-12-05,
1495818,0,12235,90022,kt_2,2020-12-05,
1495819,0,12247,90022,kt_2,2020-12-05,
1495820,0,12249,90022,kt_2,2020-12-05,
1495821,0,12250,90022,kt_2,2020-12-05,
1497051,4,11246,89635,kt_2,2020-12-06,
1497282,4,11991,89669,kt_2,2020-12-05,
1497283,5,11992,89669,kt_2,2020-12-05,
1497284,5,11993,89669,kt_2,2020-12-05,
1497285,5,11994,89669,kt_2,2020-12-05,
1497286,4,11995,89669,kt_2,2020-12-05,
1497287,5,11996,89669,kt_2,2020-12-05,
1497289,4,11998,89669,kt_2,2020-12-05,
1497291,5,11999,89669,kt_2,2020-12-05,
1497292,5,12001,89669,kt_2,2020-12-05,
1497294,4,12002,89669,kt_2,2020-12-05,
1497297,5,12005,89669,kt_2,2020-12-05,
1497299,4,12008,89669,kt_2,2020-12-05,
1497300,4,12012,89669,kt_2,2020-12-05,
1497302,4,12013,89669,kt_2,2020-12-05,
1497304,3,12014,89669,kt_2,2020-12-05,
1497305,5,12015,89669,kt_2,2020-12-05,
1497307,3,12016,89669,kt_2,2020-12-05,
1497308,3,12017,89669,kt_2,2020-12-05,
1497309,4,12019,89669,kt_2,2020-12-05,
1497310,4,12021,89669,kt_2,2020-12-05,
1497311,3,12023,89669,kt_2,2020-12-05,
1497316,5,11889,89660,kt_2,2020-12-05,
1497318,5,11890,89660,kt_2,2020-12-05,
1497320,4,11891,89660,kt_2,2020-12-05,
1497321,4,11892,89660,kt_2,2020-12-05,
1497322,3,11893,89660,kt_2,2020-12-05,
1497324,4,11896,89660,kt_2,2020-12-05,
1497325,5,11897,89660,kt_2,2020-12-05,
1497327,5,11898,89660,kt_2,2020-12-05,
1497329,4,11899,89660,kt_2,2020-12-05,
1497330,5,11901,89660,kt_2,2020-12-05,
1497332,4,11902,89660,kt_2,2020-12-05,
1497334,3,11903,89660,kt_2,2020-12-05,
1497349,3,11904,89660,kt_2,2020-12-05,
1497352,5,11905,89660,kt_2,2020-12-05,
1497353,4,11906,89660,kt_2,2020-12-05,
1497356,5,11907,89660,kt_2,2020-12-05,
1497357,5,11908,89660,kt_2,2020-12-05,
1497359,5,11909,89660,kt_2,2020-12-05,
1497361,4,11910,89660,kt_2,2020-12-05,
1497362,3,11911,89660,kt_2,2020-12-05,
1497363,4,11912,89660,kt_2,2020-12-05,
1497364,0,11913,89660,kt_2,2020-12-05,
1497368,4,11916,89660,kt_2,2020-12-05,
1497369,4,11917,89660,kt_2,2020-12-05,
1497372,4,11918,89660,kt_2,2020-12-05,
1497373,0,11919,89660,kt_2,2020-12-05,
1497374,5,11920,89660,kt_2,2020-12-05,
1497375,5,11922,89660,kt_2,2020-12-05,
1497494,3,12100,89678,kt_2,2020-12-05,
1497495,5,12101,89678,kt_2,2020-12-05,
1497496,4,12103,89678,kt_2,2020-12-05,
1497497,5,12104,89678,kt_2,2020-12-05,
1497498,4,12105,89678,kt_2,2020-12-05,
1497500,5,12106,89678,kt_2,2020-12-05,
1497502,5,12107,89678,kt_2,2020-12-05,
1497503,3,12108,89678,kt_2,2020-12-05,
1497504,3,12109,89678,kt_2,2020-12-05,
1497505,5,12110,89678,kt_2,2020-12-05,
1497506,5,12111,89678,kt_2,2020-12-05,
1497509,5,12114,89678,kt_2,2020-12-05,
1497511,5,12116,89678,kt_2,2020-12-05,
1497512,4,12117,89678,kt_2,2020-12-05,
1497514,4,12118,89678,kt_2,2020-12-05,
1497516,4,12119,89678,kt_2,2020-12-05,
1497518,3,12120,89678,kt_2,2020-12-05,
1497519,4,12122,89678,kt_2,2020-12-05,
1497523,3,12123,89678,kt_2,2020-12-05,
1497524,5,12125,89678,kt_2,2020-12-05,
1497528,0,12127,89678,kt_2,2020-12-05,
1497546,4,12128,89678,kt_2,2020-12-05,
1497547,4,12130,89678,kt_2,2020-12-05,
1497549,4,12132,89678,kt_2,2020-12-05,
1498958,3,11889,89659,kt_2,2020-12-06,
1498959,3,11890,89659,kt_2,2020-12-06,
1498960,0,11891,89659,kt_2,2020-12-06,
1498961,4,11892,89659,kt_2,2020-12-06,
1498962,3,11893,89659,kt_2,2020-12-06,
1498963,2,11896,89659,kt_2,2020-12-06,
1498964,4,11897,89659,kt_2,2020-12-06,
1498965,4,11898,89659,kt_2,2020-12-06,
1498966,2,11899,89659,kt_2,2020-12-06,
1498967,3,11901,89659,kt_2,2020-12-06,
1498968,3,11902,89659,kt_2,2020-12-06,
1498970,0,11903,89659,kt_2,2020-12-06,
1498972,0,11904,89659,kt_2,2020-12-06,
1498977,5,11905,89659,kt_2,2020-12-06,
1498980,3,11906,89659,kt_2,2020-12-06,
1498982,5,11907,89659,kt_2,2020-12-06,
1498992,4,11908,89659,kt_2,2020-12-06,
1498993,4,11909,89659,kt_2,2020-12-06,
1498997,3,11910,89659,kt_2,2020-12-06,
1498999,0,11911,89659,kt_2,2020-12-06,
1499001,4,11912,89659,kt_2,2020-12-06,
1499004,0,11913,89659,kt_2,2020-12-06,
1499005,0,11916,89659,kt_2,2020-12-06,
1499006,0,11917,89659,kt_2,2020-12-06,
1499007,5,11918,89659,kt_2,2020-12-06,
1499008,0,11919,89659,kt_2,2020-12-06,
1499009,5,11920,89659,kt_2,2020-12-06,
1499010,4,11922,89659,kt_2,2020-12-06,
1499048,0,11991,89668,kt_2,2020-12-06,
1499050,5,11992,89668,kt_2,2020-12-06,
1499052,4,11993,89668,kt_2,2020-12-06,
1499053,5,11994,89668,kt_2,2020-12-06,
1499057,0,11995,89668,kt_2,2020-12-06,
1499058,4,11996,89668,kt_2,2020-12-06,
1499060,4,11998,89668,kt_2,2020-12-06,
1499061,3,11999,89668,kt_2,2020-12-06,
1499062,5,12001,89668,kt_2,2020-12-06,
