id,semester_id,course_id,name
23931,17,1149,Защита информации
23932,17,1149,Сети и телекоммуникации
23933,17,1149,Моделирование систем****
23934,17,1149,Модели и математические методы в исследовании систем(ГПО4)
23935,17,1149,Управление проектами/Управление инвестицями (по выбору)
23936,17,1149,Информационные системы в экономике/Информационно-поисковые языки
23937,17,1148,Проблемно-ориентированные вычислителные системы
23938,17,1148,Элективные дисциплины по физической культуре и спорту
23939,17,1148,Теория принятия решения**
23940,17,1148,Методы принятия управленческих решений (ГПО2)
23941,17,1148,Финансовая математика/Финансовый менеджмент для инженеров
23942,17,1148,Операционные системы
23943,17,1147,Математическая логика и теория алгоритмов
23944,17,1147,Информационные технологии
23945,17,1147,Физика для информатики
23946,17,1147,Элективные дисциплины по физической культуре и спорту
23947,17,1147,Интеллектуальные системы
23948,17,1147,Компьютерные технологии в науке и образовании
23949,17,1147,Вычислительные системы
23950,17,1147,Численные методы/Вычислитеные методы (по выбору)
23951,17,1147,Основы разработки коммерческого программного обеспечения/Структуры и алгоритмы обработки данных (по выбору)
23952,17,1146,Компьютерная графика
23953,17,1146,Алгоритмы и структуры данных/Информатика 2 (по выбору)
23954,17,1146,Профессиональный английский язык
23955,17,1146,Методы оптимизации
23956,17,1146,Методология научного творчества
23957,17,1146,Теория массового обслуживания
23958,17,1146,Современные проблемы информатики и вычислительной техники
23959,17,1146,Современные средства программирования
23960,17,1147,Идентификация объектов управления
23961,17,1147,Непрерывные и дискретные процессы управления
23962,17,1147,Эконометрика
23963,17,1147,Теория распознавания образов/Имитационное моделирование и проектирование систем управления
23964,17,1147,Научно-исследовательская работа (рассредоточенная)
23965,17,1147,Теория и практика виртуальных измерений
23966,17,1146,Автоматизированное проектирование средств и систем управления
23967,17,1146,Экономико-правовые основы рынка программного обеспечения
23968,17,1146,Методы и технологии документационного обеспечения управления/Автоматизация документирования технических решений
23969,17,1146,Научно-исследовательская работа (рассредоточенная)
23970,17,1149,Новые технологии в программировании
23971,17,1149,Автоматизация конструкторского и технологического проектирования
23972,17,1149,Лингвистическое и программное обеспечение САПР
23973,17,1149,Основы разработки САПР
23974,17,1149,Технологии создания Интернет-приложений ****
23975,17,1149,Информационные системы и САПР (групповое проектное обучение-ГПО 4)
23976,17,1148,Теория систем и системный анализ
23977,17,1148,Теория и системы управления
23978,17,1148,Искусственный интеллект
23979,17,1148,Механика / Схемотехника
23980,17,1148,Вычислительная математика **
23981,17,1148,Программная инженерия и технология (ГПО-2)
23982,17,1148,Теория систем и системный аннализ
23983,17,1147,Структуры данных
23984,17,1147,Информационная безопасность и защита информации в сетях ЭВМ
23985,17,1147,Философские основы естествознания / Философия науки и техники
23986,17,1147,Программирование ПЛИС / Мобильные приложения
23987,17,1147,Программное обеспечение Интернет-серверов / Вычислительные системы
23988,17,1147,Автоматизация конструкторского и технологического проектирования
23989,17,1147,Научно-иследовательская работа
23990,17,1147,Практика по получению профессиональных умений и опыта профессиональной деятельности (педагогическая практика(
23991,17,1147,Современные проблемы информатики и вычислительной техники
23992,17,1147,Полупроводниковые устройства СВЧ диапазона
23993,17,1147,Автоматизация проектирования СВЧ интегральных схем и систем на кристалле
23994,17,1147,Схемотехника СВЧ интегральных схем и систем на кристалле
23995,17,1147,Радиотехничесие системы на основе СВЧ интегральных схем/Построение приёмо-передающих модулей на основе СВЧ интегральных схем и систем на кристалле (п
23996,17,1147,Филосовские основы естествознания/Философия науки и техники (по выбору)
23997,17,1147,Автоматизация проектирования антенных систем/Основы проектирования излучающих систем ( по выбору)
23998,17,1147,Практика по получению профессиональных умений и опыта профессиональной деятельности
23999,17,1146,Физическая культура и спорт
24000,17,1146,ЭВМ и периферийные устройства
24001,17,1146,Технология разработки программного обеспечения
24002,17,1146,Современные концепции организации баз данных
24003,17,1146,Научно-иследовательская работа
24004,17,1146,Физические и технологические основы микро-и наноэлектроники
24005,17,1146,"СВЧ цепи, элементы и модели"
24006,17,1146,Автоматизация проектирования СВЧ интегральных схем и систем на кристалле
24007,17,1146,Цифровые интегральные схемы и обработка сигналов/Вычислительные системы (по выбору)
24008,17,1146,Аналоговые радиоприёмные устройства
24009,17,1149,Информационная безопасность
24010,17,1149,Инфокоммуникационные системы и сети
24011,17,1149,Моделирование информационных систем****
24012,17,1149,Управление проектами/Управление инвестицями
24013,17,1149,Аналитические методы проекирования/Информационно-поисковые языки
24014,17,1148,Проблемно-ориентированные вычислительные системы
24015,17,1148,Экология
24016,17,1148,"Электротехника, электроника и схемотехника"
24017,17,1147,Информационные технологии разработки информационных систем
24018,17,1147,Логические основы ЭВМ
24019,17,1146,Компьютерная и инженерная графика
24020,17,1146,Программирование на языках выcокого уровня
24021,17,1146,Алгоритмы и структуры данных/Информатика 2
24022,17,1146,Основы алгоритмизации и программирования
24023,18,1227,Безопасность жизнедеятельности
24024,18,1227,Правоведение
24025,18,1227,Менеджмент
24026,18,1227,Научно-исследовательская работа студентов -1/Научно-исследовательская работа- студентов 2
24027,18,1227,Методы принятия проектных решений/Методы оптимальных решений
24028,18,1226,Правоведение
24029,18,1226,Менеджмент
24030,18,1226,Социология
24031,18,1226,Прикладные методы искусственного интеллекта
24032,18,1226,Теория автоматического управления
24033,18,1226,Экология
24034,18,1226,Элективные дисциплины по физической культуре и спорту
24035,18,1226,Технологии создания Интернет-приложений ***
24036,18,1226,Прикладные методы системного анализа (групповое проектное обучение-ГПО-3)
24037,18,1226,Спецкурс
24038,18,1225,Философия
24039,18,1225,Культурология
24040,18,1225,Математическая логика и теория алгоритмов
24041,18,1225,Теория вероятностей и математическая статистика
24042,18,1225,"Электротехника, электроника и схемотехника"
24043,18,1225,Элективные дисциплины по физической культуре и спорту
24044,18,1225,Защита и передача интеллектуальной собственности / Патентоведение
24045,18,1225,Объектно-ориентированное программирование *
24046,18,1225,Управление проектами (групповое проектное обучение - ГПО-1)
24047,18,1225,Управление проектами (групповое проектное обучение - ГПО-1
24048,18,1224,История
24049,18,1224,Иностранный язык
24050,18,1224,Физическая культура и спорт
24051,18,1224,Математика
24052,18,1224,Физика
24053,18,1224,Русский язык и культура речи
24054,18,1224,Введение в профессию
24055,18,1224,"Вычислительные машины, системы и сети"
24056,18,1224,Профессиональный английский язык
24057,18,1224,Компьютерные технологии управления в технических системах
24058,18,1224,Профессиональный иностранный язык
24059,18,1224,Автоматизация проектирования средств и систем управления
24060,18,1224,Распределенные базы данных ** / Автоматизированные информационные системы (по выбору)
24061,18,1224,Робототехника / Разработка сетевых приложений (по выбору)
24062,18,1224,Автоматизация бизнес-процессов
24063,18,1224,Научно-исследовательская работа
24064,18,1227,Информационная безопасность и защита информации
24065,18,1227,Методы технико-экономического обоснования проектов
24066,18,1226,Базы данных
24067,18,1226,Теория и технология программирования ***
24068,18,1226,Синтез управляющих программ микроконтроллеров на моделях (ГПО3)
24069,18,1225,Пакеты прикладных программ *
24070,18,1225,Информационно-управляющие системы в технологических процессах (ГПО1)
24071,18,1225,Защита и передача интеллектуальной собственности/Патентоведение
24072,18,1225,Элективные дисциплины по физической культуре и спорту
24073,18,1225,Организация проектных работ (групповое проектное обучение - ГПО-1)
24074,18,1224,Введение в специальность
24075,18,1224,Углубленный курс иностранного языка
24076,18,1227,Организация и планирование производства
24077,18,1227,Информационно-аналитические системы управления/Аналитические методы проектирования(по выору)
24078,18,1227,Специализированная подготовка разработчиков бизнес приложений
24079,18,1227,Метрология и технические измерения
24080,18,1227,Подготовка к сдаче и сдача государствнного экзамена
24081,18,1227,Языковые средства создания гипердокументов
24082,18,1226,Технология программирования
24083,18,1226,Математические методы исследования систем
24084,18,1226,Элективные дисциплины по физической культуре и спорту
24085,18,1226,Математические методы в информатике (ГПО3)
24086,18,1226,Вычислительная математика***
24087,18,1225,Теория вероятности и математическая статистика
24088,18,1225,Теория систем и системный анализ
24089,18,1225,Базы данных
24090,18,1225,Элективные дисциплины по физической культуре и спорту
24091,18,1225,Теория информационных систем*
24092,18,1225,Теоретические основы автоматизированного управления (ГПО1)
24093,18,1224,Программирование
24094,18,1224,Прикладная информатика
24095,18,1224,Физика для информатики
24096,18,1224,Распознование образов
24097,18,1224,Технология разработки программного обеспечения
24098,18,1224,Экономико-правовые основы рынка программного обеспечения
24099,18,1224,Оптимальное и адаптивное управление/Управление техническими системами (по выбору)
24100,18,1224,Автоматизированное проектирование средств и систем управления
24101,18,1224,Математическое моделирование объектов и систем управления/Имитационное моделирование объектов и систем управления
24102,18,1224,Передача данных в информационно-управляющих системах/Автоматизированные информационно-управляющие системы
24103,18,1224,Научно-исследовательская работа (рассредоточенная)
24104,18,1227,Промышленная логистика
24105,18,1227,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2
24106,18,1227,Патентоведение
24107,18,1226,Введение в специальность
24108,18,1226,Методы оптимальных решений
24109,18,1226,Модели и методы анализа проектных решений
24110,18,1226,Объектно-ориентированное проектирование (ГПО-3)
24111,18,1225,Основы электротехники и электроники
24112,18,1225,Управление проектами (ГПО-1)
24113,18,1224,Операционные системы
24114,18,1224,Интеллектуальные системы
24115,18,1224,Автоматизация проектировнаия средств и систем управления
24116,18,1224,Компьютерные технологии управления в технических системах / Разработка сетевых приложений
24117,18,1224,Контроль и управление качеством программного обеспечения
24118,18,1224,Научно-иследовательская работа
24119,18,1224,Полупроводниковые устройства СВЧ диапазона
24120,18,1224,Автоматизация проектирования СВЧ интегральных схем и систем на кристалле
24121,18,1224,Основы проектирования СВЧ полупроводниковых устройств/Анализ и синтез СВЧ полупроводниковых устройств
24122,18,1224,Измерение СВЧ устройств и интегральных схем/Автоматизация измерений СВЧ устройств и интегральных схем
24123,18,1224,Цифровые интегральные схемы и обработка сигналов/Вычислительные системы (по выбору)
24124,18,1224,Цифровые радиоприёмные устройства
24125,18,1227,Инструментальные средства информационных систем
24126,18,1227,Информационно-аналитические системы управления
24127,18,1227,Подготовка к сдаче и сдача государственного экзамена
24128,18,1226,Методы и средства проектирования информационных систем
24129,18,1226,Интеллектуальные системы и технологии
24130,18,1225,Управление данными
24131,18,1225,Корпоративные информационные системы*
24132,18,1225,Управленческие информационные системы (ГПО1)
24133,18,1224,Программирование на языках выcокого уровня
24644,17,1141,Научно-исследовательская работа (рассред)
24645,17,1140,Научно-исследовательская работа (рассред)
24646,17,1141,Практика по получению профессиональных умений и опыта профессиональной деятельности (технологическая практика) (расссред)
24704,17,1141,Час куратора
24705,17,1140,Час куратора
24706,17,1147,Час куратора
24707,17,1146,Час куратора
24801,17,1140,Параллельные вычисления и системки
25342,17,1147,/Имитационное моделирование и проектирование систем управления (по выбору)
25343,17,1147,Имитационное моделирование и проектирование систем управления (по выбору)
25799,18,1221,Менеджмент
25800,18,1221,Архитектура предприятия
25801,18,1221,Управление жизненным циклом информационных систем
25802,18,1221,Хранилища данных
25803,18,1221,IT-маркетинг/ IT бизнес и инновации
25804,18,1221,Основы цифровой экономики
25814,18,1219,Вывод на рынок новых программных продуктов
25815,18,1219,Научно-исследовательская работа (рассред)
25816,18,1219,Информационные технологии и анализ данных
25817,18,1219,Моделирование и анализ бизнес-процессов
25818,18,1219,Рынки информационно-коммуникационных технологий
25819,18,1219,Прикладная статистика
25820,18,1219,Теория организации
25821,18,1219,Элективные дисциплины по физической культуре и спорту
25822,18,1219,Управление персоналом
25823,18,1219,Учебно-исследовательская работа студентов *
25824,18,1219,Планирование и организация разработки инновационной продукции (ГПО-1-4)*
25825,18,1218,Теория систем и системный анализ
25826,18,1218,Иностранный язык
25827,18,1218,Научный семинар: Бизнес в сфере информационных технологий
25828,18,1218,Математическое моделирование/ Рынки ИКТ
25829,18,1218,Экономика программной инженерии
25830,18,1218,Научно-исследовательская работа (рассред)
25831,18,1218,Физическая культура и спорт
25832,18,1218,Экономическая теория (микро- и макроэкономика)
25833,18,1218,Информатика и программирование
25834,18,1218,Математический анализ
25835,18,1218,Дискретная математика
25836,18,1218,Основы гипертекстого представления интернет-контента
25837,18,1218,Информационные технологии обработки данных
25838,18,1221,Управление программными проектами
25839,18,1221,Функциональное и логическое программирование
25840,18,1221,Системный анализ
25841,18,1221,Имитационное моделирование
25849,18,1219,Теория вероятностей и математическая статистика
25850,18,1219,Операционные системы и сети
25851,18,1219,Компьютерная графика
25852,18,1219,Общая теория систем
25853,18,1219,Объектно-ориентированное программирование *
25854,18,1219,Планирование и организация разработки инновационной продукции (ГПО 1)*
25855,18,1218,Математика
25856,18,1218,Операционные системы
25857,18,1218,Математическая логика и теория алгоритмов
25858,18,1218,Верификация программного обеспечения
25859,18,1218,Управление изменениями и релизами программных систем
25860,18,1218,Научный семинар: Управление жизненным циклом тиражных (рыночных) программных продуктов
25861,18,1218,Нейронные сети и их применение/Системы реального времени
25862,18,1221,Защита информации
25863,18,1221,Проектирование и техническое сопровождение компьютерных сетей
25864,18,1221,Методы оптимизации / Теория оптимального управления
25865,18,1221,Экспертные системы / Базы знаний
25872,18,1219,Экономика
25873,18,1219,Дополнительные главы математики
25874,18,1219,Объектно-ориентированное программирование
25875,18,1219,Структуры и алгоритмы обработки данных в ЭВМ
25876,18,1219,Основы разработки программного обеспечения
25877,18,1219,Учебно - исследовательская работа 1 *
25878,18,1219,Робототехнические системы (ГПО 1)*
25879,18,1219,Обработка и анализ данных с помощью нейронных сетей / Методы решения некорректных задач
25880,18,1219,Научно-исследовательская работа (Расср.)
25881,18,1219,Распознавание образов
25882,18,1219,Реинжениринг бизнес-процессов / Управление бизнес-процессами
25883,18,1219,Управление программными проектами
25884,18,1218,Программирование
25885,18,1218,ЭВМ и периферийные устройства
25886,18,1218,Основы информационных технологий
25887,18,1218,Разговорный иностранный язык
25888,18,1218,Интеллектуальные системы
25889,18,1218,Современные проблемы информатики и вычислительной техники
25890,18,1218,Профессиональный иностранный язык
25891,18,1218,Методы планирования эксперимента
25892,18,1218,Научно-исследовательская работа (Расср.)
25893,18,1218,Цифровая обработка изображений
25894,18,1218,Математические и инструментальные методы поддержки принятия решений
25895,18,1218,Основы цифровой экономики
25896,18,1221,Мировые информационные ресурсы
25897,18,1221,Исследование операций и методы оптимизации в экономике
25898,18,1221,Проектирование информационных систем
25899,18,1221,Проектный практикум
25900,18,1221,Маркетинг / Правовые основы рынка программного обеспечения
25901,18,1221,Сетевая экономика / Проектирование и разработка Web-приложений в электронной коммерции
25906,18,1219,Финансы и кредит
25907,18,1219,Графические средства в экономических информационных системах
25908,18,1219,Предметно-ориентированные экономические информационные сиcтемы
25909,18,1219,Программная инженерия
25910,18,1219,Управленческий учёт
25911,18,1219,Учебно - исследовательская работа *
25912,18,1219,Проектирование экономических информационных систем (ГПО 1)*
25913,18,1218,Экономическая теория
25914,18,1218,Основы алгоритмизации и программирования
25915,18,1221,Прогнозирование и планирование
25916,18,1221,Информационные технологии в управлении
25917,18,1221,Организация деятельности органа управления/ Маркетинг территорий
25918,18,1221,Гражданское право
25919,18,1221,Государственная и муниципальная служба
25923,18,1219,Статистика
25924,18,1219,Демография
25925,18,1219,Административное право
25926,18,1219,Учебно-исследовательская работа студентов*
25927,18,1219,Оформление отчетной документации
25928,18,1219,Информационное право
25929,18,1218,Физическая культура и спорт
25930,18,1218,Конституционное право
25931,18,1218,Основы государственного и муниципального управления
25932,18,1218,Политология/ Социология
25933,18,1218,Основы высшей математики
25934,18,1218,Экономика общественного сектора /Государственная экономическая политика
25935,18,1218,Консалтинг и управление проектами в государственном и муниципальном управлении
25936,18,1218,Государственное прогнозирование и управление государственными программами
25937,18,1218,Научный семинар: Современные проблемы развития электронного государства
25938,18,1218,"Документационное обеспечение управленческой деятельности: методы, технологии и информационные системы"
25939,18,1218,Информационные технологии статистического анализа данных/ Моделирование социально-экономических систем и процессов
25940,18,1218,Информационные технологии в государственном и муниципальном управлении
25941,18,1219,Междисциплинарный семинар
25942,18,1219,Обработка и анализ данных с помощью нейронных сетей / Архитектура вычислительных комплексов
25943,18,1219,Научно-исследовательская работа в семестре
26622,18,1219,Час куратора
26623,18,1218,Час куратора
26624,18,1225,Час куратора
26625,18,1224,Час куратора
26937,15,990,Компьютерные технологии управления в технических системах / Разработка сетевых приложений
26939,16,1062,Профессиональный иностранный язык.
26940,15,990,Профессиональный иностранный язык
26941,15,990,Профессиональный иностранный язык.
26942,16,1062,Компьютерные технологии управления в технических системах / Разработка сетевых приложений
26943,15,991,Физика для информатики
26944,15,990,Физика для информатики
26945,15,992,"Метрология, стандартизация и сертификация"
26947,15,984,Научно-исследовательская работа (рассред.)
26955,16,1058,Методы контроля оценки качества ПО
26956,17,1143,Управление жизненным циклом программных систем 
26957,17,1143,Разработка интернет-приложений
26958,17,1143,Управление жизненным циклом программных систем
26959,17,1143,Разработка интернет-приложений 
26960,15,984,Бизнес-планирование IT-проектов
26961,16,1056,Нейронные сети и их применение
26962,17,1141,Методы и алгоритмы распознавания и цифровой обработки данных
26963,16,1058,Учебно-исследовательская работа в семестре 1 ***
26966,15,984,Научно-исследовательская работа
26967,16,1056,Научно-исследовательская работа
29002,19,1329,Безопасность жизнедеятельности
29003,19,1329,Информационные сети и телекоммуникации
29004,19,1329,Теория систем
29005,19,1329,Теория автоматического управления
29006,19,1329,Технические средства автоматизации и управления
29007,19,1329,Защита информации
29008,19,1329,Научно-исследовательская работа студентов-1
29009,19,1329,Оптимальные и адаптивные системы управления сложными объектами (ГПО-4)
29010,19,1329,Автоматизированные комплексы распределенного управления
29011,20,1413,Автоматизированные информационно-управляющие системы
29012,20,1413,Моделирование систем управления
29013,20,1413,Методы принятия проектных решений
29014,20,1413,Научно-исследовательская работа студентов-2
29015,19,1328,Метрология и технические измерения
29016,19,1328,Теория систем
29017,19,1328,Теоретическая механика
29018,19,1328,Математические основы теории систем
29019,19,1328,Элективные дисциплины по физической культуре и спорту
29020,19,1328,Микропроцессорные устройства
29021,19,1328,Элементы и устройства систем автоматики
29022,19,1328,Программная инженерия и технология(ГПО-2)
29023,20,1412,Правоведение
29024,20,1412,Менеджмент
29025,20,1412,Социология
29026,20,1412,Теория автоматического управления
29027,20,1412,Экология
29028,20,1412,Элективные дисциплины по физической культуре и спорту
29029,20,1412,Системное программное обеспечение
29030,20,1412,Прикладные методы системного анализа (ГПО-3)
29031,20,1412,Спецкурс
29032,19,1327,Математика
29033,19,1327,Физика
29034,19,1327,Экономика
29035,19,1327,Базы данных
29036,19,1327,Дискретная математика
29037,19,1327,Структуры данных
29038,19,1327,Элективные дисциплины по физической культуре и спорту
29039,20,1411,Философия
29040,20,1411,Культурология
29041,20,1411,Математическая логика и теория алгоритмов
29042,20,1411,Теория вероятностей и математическая статистика
29043,20,1411,"Электротехника, электроника и схемотехника"
29044,20,1411,Элективные дисциплины по физической культуре и спорту
29045,20,1411,Защита и передача интеллектуальной собственности
29046,20,1411,Объектно-ориентированное программирование
29047,20,1411,Управление проектами (ГПО-1)
29048,19,1327,Интеллектуальные системы управления
29049,19,1327,Информационная безопасность и защита информации в сетях ЭВМ
29050,19,1327,Менеджмент в телекоммуникационных системах
29051,19,1327,Философские основы естествознания
29052,19,1327,Методы оптимизации
29053,19,1327,Электропитание летательных аппаратов
29054,19,1327,Научно-исследовательская работа (рассред.)
29055,20,1411,Научно-исследовательская работа (рассред.)
29088,19,1329,Принятие управленческих решений
29089,19,1329,"Системный анализ, оптимизация и принятие решений"
29090,19,1329,Компьютерное моделирование систем
29091,19,1329,Компьютерное моделирование сложных технических управляемых систем (СТУС) (ГПО-4)
29092,20,1413,Методы технико-экономического обоснования проектов
29093,20,1413,"Системный анализ, оптимизация и принятие решений"
29094,20,1413,Интеллектуальные технологии и представление знаний
29095,20,1413,Информационные технологии в технико-экономических системах
29096,19,1328,Управление в организационных системах
29097,19,1328,Теория и проектирование информационных систем
29098,19,1328,Анализ и оптимизация технических устройств и систем (ГПО-2)
29099,19,1328,Системы автоматизированного документирования
29100,20,1412,Теория и технология программирования
29101,20,1412,Синтез управляющих программ микроконтроллеров на моделях (ГПО-3)
29102,19,1327,Компьютерная графика
29103,20,1411,Пакеты прикладных программ
29104,20,1411,Информационно-управляющие системы в технологических процессах (ГПО-1)
29105,19,1328,Системное программное обеспечение
29106,19,1328,Электрические машины и электропривод (групповое проектное обучение - ГПО 2)
29107,20,1412,Научно-исследовательская работа студентов
29108,20,1412,Информационное обеспечение систем управления (групповое проектное обучение - ГПО 3)
29109,20,1411,Организация проектных работ (групповое проектное обучение - ГПО 1)
29112,19,1329,Сети и телекоммуникации
29113,19,1329,Моделирование систем
29114,19,1329,Модели и математические методы в исследовании систем (ГПО-4)
29115,19,1329,Управление проектами
29116,19,1329,Информационные системы в экономике
29117,20,1413,Языковые средства создания гипердокументов
29118,20,1413,Организация и планирование производства
29119,20,1413,Информационно-аналитические системы управления
29120,20,1413,Специализированная подготовка разработчиков бизнес приложений
29121,19,1328,Проблемно-ориентированные вычислительные системы
29122,19,1328,"Электротехника, электроника и схемотехника"
29123,19,1328,Операционные системы
29124,19,1328,Теория принятия решения
29125,19,1328,Методы принятия управленческих решений (ГПО-2)
29126,19,1328,Финансовая математика
29127,20,1412,Технология программирования
29128,20,1412,Математические методы исследования систем
29129,20,1412,Вычислительная математика
29130,20,1412,Математические методы в информатике (ГПО-3)
29131,19,1327,Математическая логика и теория алгоритмов
29132,19,1327,Информационные технологии
29133,19,1327,Объектно-ориентированное программирование
29134,19,1327,Физика для информатики
29135,20,1411,Теория вероятности и математическая статистика
29136,20,1411,Базы данных
29137,20,1411,Теория систем и системный анализ
29138,20,1411,Теория информационных систем
29139,20,1411,Теоретические основы автоматизированного управления (ГПО-1)
29140,19,1327,Интеллектуальные системы
29141,19,1327,Вычислительные системы
29142,19,1327,Компьютерные технологии в науке и образовании
29143,19,1327,Численные методы
29144,19,1327,Основы разработки коммерческого программного обеспечения
29145,19,1327,Практика по получению профессиональных умений и опыта профессиональной деятельности (педагогическая практика) (рассред.)
29166,19,1327,Непрерывные и дискретные процессы управления
29167,19,1327,Теория распознавания образов
29168,19,1327,Теория и практика виртуальных измерений
29174,19,1329,Новые технологии в программировании
29175,19,1329,Автоматизация конструкторского и технологического проектирования
29176,19,1329,Организация ЭВМ и систем
29177,19,1329,Геометрическое моделирование в САПР
29178,19,1329,Научно-исследовательская работа студентов 1
29179,19,1329,Информационные системы и САПР (ГПО-4)
29180,20,1413,Защита информации
29181,20,1413,Промышленная логистика
29182,20,1413,Научно-исследовательская работа студентов 2
29183,20,1413,Основы разработки САПР
29184,20,1413,Патентоведение
29185,19,1328,Теория систем и системный анализ
29186,19,1328,Теория и системы управления
29187,19,1328,Искусственный интеллект
29188,19,1328,Механика
29189,19,1328,Вычислительная математика
29190,19,1328,Программная инженерия и технология (ГПО-2)
29191,20,1412,Введение в профессию
29192,20,1412,Методы оптимальных решений
29193,20,1412,Модели и методы анализа проектных решений
29194,20,1412,Технологии создания Интернет-приложений
29195,20,1412,Объектно-ориентированное проектирование (ГПО-3)
29196,19,1327,Введение в профиль
29197,20,1411,Основы электротехники и электроники
29198,19,1327,Программирование ПЛИС
