id,week_id,training_id,plan_loading,loading
2563331,452,171372,4,0
2563332,453,171372,0,0
2563333,454,171372,4,0
2563334,455,171372,0,0
2563335,456,171372,4,0
2563336,457,171372,0,0
2563337,458,171372,0,0
2563338,459,171372,0,0
2563339,460,171372,0,0
2563340,461,171372,0,0
2563341,442,171374,2,0
2563342,443,171374,2,0
2563343,444,171374,2,0
2563344,445,171374,2,0
2563345,446,171374,2,0
2563346,447,171374,2,0
2563347,448,171374,2,0
2563348,449,171374,2,0
2563349,450,171374,2,0
2563350,451,171374,2,0
2563351,452,171374,2,0
2563352,453,171374,2,0
2563353,454,171374,2,0
2563354,455,171374,2,0
2563355,456,171374,2,0
2563356,457,171374,2,0
2563357,458,171374,0,0
2563358,459,171374,0,0
2563359,460,171374,0,0
2563360,461,171374,0,0
2605541,442,174311,2,0
2605542,443,174311,0,0
2605543,444,174311,2,0
2605544,445,174311,0,0
2605545,446,174311,2,0
2605546,447,174311,0,0
2605547,448,174311,2,0
2605548,449,174311,0,0
2605549,450,174311,2,0
2605550,451,174311,0,0
2605551,452,174311,2,0
2605552,453,174311,0,0
2605553,454,174311,2,0
2605554,455,174311,0,0
2605555,456,174311,2,0
2605556,457,174311,0,0
2605557,458,174311,0,0
2605558,459,174311,0,0
2605559,460,174311,0,0
2605560,461,174311,0,0
2605561,442,174312,2,0
2605562,443,174312,2,0
2605563,444,174312,2,0
2605564,445,174312,2,0
2605565,446,174312,2,0
2605566,447,174312,2,0
2605567,448,174312,2,0
2605568,449,174312,2,0
2605569,450,174312,2,0
2605570,451,174312,2,0
2605571,452,174312,2,0
2605572,453,174312,2,0
2605573,454,174312,2,0
2605574,455,174312,2,0
2605575,456,174312,2,0
2605576,457,174312,2,0
2605577,458,174312,0,0
2605578,459,174312,0,0
2605579,460,174312,0,0
2605580,461,174312,0,0
2605581,442,174314,2,0
2605582,443,174314,0,0
2605583,444,174314,2,0
2605584,445,174314,0,0
2605585,446,174314,2,0
2605586,447,174314,0,0
2605587,448,174314,2,0
2605588,449,174314,0,0
2605589,450,174314,2,0
2605590,451,174314,0,0
2605591,452,174314,2,0
2605592,453,174314,0,0
2605593,454,174314,2,0
2605594,455,174314,0,0
2605595,456,174314,2,0
2605596,457,174314,0,0
2605597,458,174314,0,0
2605598,459,174314,0,0
2605599,460,174314,0,0
2605600,461,174314,0,0
2605601,442,174315,2,0
2605602,443,174315,2,0
2605603,444,174315,2,0
2605604,445,174315,2,0
2605605,446,174315,2,0
2605606,447,174315,2,0
2605607,448,174315,2,0
2605608,449,174315,2,0
2605609,450,174315,2,0
2605610,451,174315,2,0
2605611,452,174315,2,0
2605612,453,174315,2,0
2605613,454,174315,2,0
2605614,455,174315,2,0
2605615,456,174315,2,0
2605616,457,174315,2,0
2605617,458,174315,0,0
2605618,459,174315,0,0
2605619,460,174315,0,0
2605620,461,174315,0,0
2605621,442,174317,2,0
2605622,443,174317,2,0
2605623,444,174317,2,0
2605624,445,174317,2,0
2605625,446,174317,2,0
2605626,447,174317,2,0
2605627,448,174317,2,0
2605628,449,174317,2,0
2605629,450,174317,2,0
2605630,451,174317,2,0
2605631,452,174317,2,0
2605632,453,174317,2,0
2605633,454,174317,2,0
2605634,455,174317,2,0
2605635,456,174317,2,0
2605636,457,174317,2,0
2605637,458,174317,0,0
2605638,459,174317,0,0
2605639,460,174317,0,0
2605640,461,174317,0,0
2605641,442,174318,2,0
2605642,443,174318,2,0
2605643,444,174318,2,0
2605644,445,174318,2,0
2605645,446,174318,2,0
2605646,447,174318,2,0
2605647,448,174318,2,0
2605648,449,174318,2,0
2605649,450,174318,2,0
2605650,451,174318,2,0
2605651,452,174318,2,0
2605652,453,174318,2,0
2605653,454,174318,2,0
2605654,455,174318,2,0
2605655,456,174318,2,0
2605656,457,174318,2,0
2605657,458,174318,0,0
2605658,459,174318,0,0
2605659,460,174318,0,0
2605660,461,174318,0,0
2605661,442,174320,2,0
2605662,443,174320,0,0
2605663,444,174320,2,0
2605664,445,174320,0,0
2605665,446,174320,2,0
2605666,447,174320,0,0
2605667,448,174320,2,0
2605668,449,174320,0,0
2605669,450,174320,2,0
2605670,451,174320,0,0
2605671,452,174320,2,0
2605672,453,174320,0,0
2605673,454,174320,2,0
2605674,455,174320,0,0
2605675,456,174320,2,0
2605676,457,174320,0,0
2605677,458,174320,0,0
2605678,459,174320,0,0
2605679,460,174320,0,0
2605680,461,174320,0,0
2605681,442,174321,2,0
2605682,443,174321,2,0
2605683,444,174321,2,0
2605684,445,174321,2,0
2605685,446,174321,2,0
2605686,447,174321,2,0
2605687,448,174321,2,0
2605688,449,174321,2,0
2605689,450,174321,2,0
2605690,451,174321,2,0
2605691,452,174321,2,0
2605692,453,174321,2,0
2605693,454,174321,2,0
2605694,455,174321,2,0
2605695,456,174321,2,0
2605696,457,174321,2,0
2605697,458,174321,0,0
2605698,459,174321,0,0
2605699,460,174321,0,0
2605700,461,174321,0,0
2605701,442,174323,2,0
2605702,443,174323,2,0
2605703,444,174323,2,0
2605704,445,174323,2,0
2605705,446,174323,2,0
2605706,447,174323,2,0
2605707,448,174323,2,0
2605708,449,174323,2,0
2605709,450,174323,2,0
2605710,451,174323,2,0
2605711,452,174323,2,0
2605712,453,174323,2,0
2605713,454,174323,2,0
2605714,455,174323,2,0
2605715,456,174323,2,0
2605716,457,174323,2,0
2605717,458,174323,0,0
2605718,459,174323,0,0
2605719,460,174323,0,0
2605720,461,174323,0,0
2605721,442,174324,0,0
2605722,443,174324,2,0
2605723,444,174324,0,0
2605724,445,174324,2,0
2605725,446,174324,0,0
2605726,447,174324,2,0
2605727,448,174324,0,0
2605728,449,174324,2,0
2605729,450,174324,0,0
2605730,451,174324,2,0
2605731,452,174324,0,0
2605732,453,174324,2,0
2605733,454,174324,0,0
2605734,455,174324,2,0
2605735,456,174324,0,0
2605736,457,174324,2,0
2605737,458,174324,0,0
2605738,459,174324,0,0
2605739,460,174324,0,0
2605740,461,174324,0,0
2605741,442,174325,2,0
2605742,443,174325,0,0
2605743,444,174325,2,0
2605744,445,174325,0,0
2605745,446,174325,2,0
2605746,447,174325,0,0
2605747,448,174325,2,0
2605748,449,174325,0,0
2605749,450,174325,2,0
2605750,451,174325,0,0
2605751,452,174325,2,0
2605752,453,174325,0,0
2605753,454,174325,2,0
2605754,455,174325,0,0
2605755,456,174325,2,0
2605756,457,174325,0,0
2605757,458,174325,0,0
2605758,459,174325,0,0
2605759,460,174325,0,0
2605760,461,174325,0,0
2605761,442,174326,0,0
2605762,443,174326,0,0
2605763,444,174326,0,0
2605764,445,174326,0,0
2605765,446,174326,0,0
2605766,447,174326,0,0
2605767,448,174326,0,0
2605768,449,174326,0,0
2605769,450,174326,2,0
2605770,451,174326,2,0
2605771,452,174326,2,0
2605772,453,174326,2,0
2605773,454,174326,2,0
2605774,455,174326,2,0
2605775,456,174326,2,0
2605776,457,174326,2,0
2605777,458,174326,0,0
2605778,459,174326,0,0
2605779,460,174326,0,0
2605780,461,174326,0,0
2605781,442,174328,4,0
2605782,443,174328,4,0
2605783,444,174328,4,0
2605784,445,174328,4,0
2605785,446,174328,4,0
2605786,447,174328,4,0
2605787,448,174328,4,0
2605788,449,174328,4,0
2605789,450,174328,4,0
2605790,451,174328,4,0
2605791,452,174328,4,0
2605792,453,174328,4,0
2605793,454,174328,4,0
2605794,455,174328,4,0
2605795,456,174328,4,0
2605796,457,174328,4,0
2605797,458,174328,0,0
2605798,459,174328,0,0
2605799,460,174328,0,0
2605800,461,174328,0,0
2605801,442,174329,6,0
2605802,443,174329,6,0
2605803,444,174329,6,0
2605804,445,174329,6,0
2605805,446,174329,6,0
2605806,447,174329,6,0
2605807,448,174329,6,0
2605808,449,174329,6,0
2605809,450,174329,6,0
2605810,451,174329,6,0
2605811,452,174329,6,0
2605812,453,174329,6,0
2605813,454,174329,6,0
2605814,455,174329,6,0
2605815,456,174329,6,0
2605816,457,174329,6,0
2605817,458,174329,0,0
2605818,459,174329,0,0
2605819,460,174329,0,0
2605820,461,174329,0,0
2605821,442,174330,6,0
2605822,443,174330,6,0
2605823,444,174330,6,0
2605824,445,174330,6,0
2605825,446,174330,6,0
2605826,447,174330,6,0
2605827,448,174330,6,0
2605828,449,174330,6,0
2605829,450,174330,6,0
2605830,451,174330,6,0
2605831,452,174330,6,0
2605832,453,174330,6,0
2605833,454,174330,6,0
2605834,455,174330,6,0
2605835,456,174330,6,0
2605836,457,174330,6,0
2605837,458,174330,0,0
2605838,459,174330,0,0
2605839,460,174330,0,0
2605840,461,174330,0,0
2606141,442,174353,2,0
2606142,443,174353,0,0
2606143,444,174353,2,0
2606144,445,174353,0,0
2606145,446,174353,2,0
2606146,447,174353,0,0
2606147,448,174353,2,0
2606148,449,174353,0,0
2606149,450,174353,2,0
2606150,451,174353,0,0
2606151,452,174353,2,0
2606152,453,174353,0,0
2606153,454,174353,2,0
2606154,455,174353,0,0
2606155,456,174353,2,0
2606156,457,174353,0,0
2606157,458,174353,0,0
2606158,459,174353,0,0
2606159,460,174353,0,0
2606160,461,174353,0,0
2606161,442,174354,0,0
2606162,443,174354,2,0
2606163,444,174354,0,0
2606164,445,174354,2,0
2606165,446,174354,0,0
2606166,447,174354,2,0
2606167,448,174354,0,0
2606168,449,174354,2,0
2606169,450,174354,2,0
2606170,451,174354,2,0
2606171,452,174354,2,0
2606172,453,174354,2,0
2606173,454,174354,2,0
2606174,455,174354,2,0
2606175,456,174354,2,0
2606176,457,174354,2,0
2606177,458,174354,0,0
2606178,459,174354,0,0
2606179,460,174354,0,0
2606180,461,174354,0,0
2606181,442,174356,4,0
2606182,443,174356,4,0
2606183,444,174356,4,0
2606184,445,174356,4,0
2606185,446,174356,4,0
2606186,447,174356,4,0
2606187,448,174356,4,0
2606188,449,174356,4,0
2606189,450,174356,4,0
2606190,451,174356,4,0
2606191,452,174356,4,0
2606192,453,174356,4,0
2606193,454,174356,4,0
2606194,455,174356,4,0
2606195,456,174356,4,0
2606196,457,174356,4,0
2606197,458,174356,0,0
2606198,459,174356,0,0
2606199,460,174356,0,0
2606200,461,174356,0,0
2606201,442,174358,2,0
2606202,443,174358,2,0
2606203,444,174358,2,0
2606204,445,174358,2,0
2606205,446,174358,2,0
2606206,447,174358,2,0
2606207,448,174358,2,0
2606208,449,174358,2,0
2606209,450,174358,2,0
2606210,451,174358,2,0
2606211,452,174358,2,0
2606212,453,174358,2,0
2606213,454,174358,2,0
2606214,455,174358,2,0
2606215,456,174358,2,0
2606216,457,174358,2,0
2606217,458,174358,0,0
2606218,459,174358,0,0
2606219,460,174358,0,0
2606220,461,174358,0,0
2606221,442,174359,2,0
2606222,443,174359,2,0
2606223,444,174359,2,0
2606224,445,174359,2,0
2606225,446,174359,2,0
2606226,447,174359,2,0
2606227,448,174359,2,0
2606228,449,174359,2,0
2606229,450,174359,2,0
2606230,451,174359,2,0
2606231,452,174359,2,0
2606232,453,174359,2,0
2606233,454,174359,2,0
2606234,455,174359,2,0
2606235,456,174359,2,0
2606236,457,174359,2,0
2606237,458,174359,0,0
2606238,459,174359,0,0
2606239,460,174359,0,0
2606240,461,174359,0,0
2606241,442,174361,2,0
2606242,443,174361,2,0
2606243,444,174361,2,0
2606244,445,174361,2,0
2606245,446,174361,2,0
2606246,447,174361,2,0
2606247,448,174361,2,0
2606248,449,174361,2,0
2606249,450,174361,2,0
2606250,451,174361,2,0
2606251,452,174361,2,0
2606252,453,174361,2,0
2606253,454,174361,2,0
2606254,455,174361,2,0
2606255,456,174361,2,0
2606256,457,174361,2,0
2606257,458,174361,0,0
2606258,459,174361,0,0
2606259,460,174361,0,0
2606260,461,174361,0,0
2606261,442,174363,2,0
2606262,443,174363,0,0
2606263,444,174363,2,0
2606264,445,174363,0,0
2606265,446,174363,2,0
2606266,447,174363,0,0
2606267,448,174363,2,0
2606268,449,174363,0,0
2606269,450,174363,2,0
2606270,451,174363,0,0
2606271,452,174363,2,0
2606272,453,174363,0,0
2606273,454,174363,2,0
2606274,455,174363,0,0
2606275,456,174363,2,0
2606276,457,174363,0,0
2606277,458,174363,0,0
2606278,459,174363,0,0
2606279,460,174363,0,0
2606280,461,174363,0,0
2606281,442,174364,0,0
2606282,443,174364,2,0
2606283,444,174364,0,0
2606284,445,174364,2,0
2606285,446,174364,0,0
2606286,447,174364,2,0
2606287,448,174364,0,0
2606288,449,174364,2,0
2606289,450,174364,0,0
2606290,451,174364,2,0
2606291,452,174364,0,0
2606292,453,174364,2,0
2606293,454,174364,0,0
2606294,455,174364,2,0
2606295,456,174364,0,0
2606296,457,174364,2,0
2606297,458,174364,0,0
2606298,459,174364,0,0
2606299,460,174364,0,0
2606300,461,174364,0,0
2606301,442,174366,2,0
2606302,443,174366,2,0
2606303,444,174366,2,0
2606304,445,174366,2,0
2606305,446,174366,2,0
2606306,447,174366,2,0
2606307,448,174366,2,0
2606308,449,174366,2,0
2606309,450,174366,2,0
2606310,451,174366,2,0
2606311,452,174366,2,0
2606312,453,174366,2,0
2606313,454,174366,2,0
2606314,455,174366,2,0
2606315,456,174366,2,0
2606316,457,174366,2,0
2606317,458,174366,0,0
2606318,459,174366,0,0
2606319,460,174366,0,0
2606320,461,174366,0,0
2606321,442,174367,0,0
2606322,443,174367,4,0
2606323,444,174367,0,0
2606324,445,174367,4,0
2606325,446,174367,0,0
2606326,447,174367,4,0
2606327,448,174367,0,0
2606328,449,174367,4,0
2606329,450,174367,0,0
2606330,451,174367,4,0
2606331,452,174367,0,0
2606332,453,174367,4,0
2606333,454,174367,0,0
2606334,455,174367,4,0
2606335,456,174367,0,0
2606336,457,174367,4,0
2606337,458,174367,0,0
2606338,459,174367,0,0
2606339,460,174367,0,0
2606340,461,174367,0,0
2606341,442,174368,2,0
2606342,443,174368,0,0
2606343,444,174368,2,0
2606344,445,174368,0,0
2606345,446,174368,2,0
2606346,447,174368,0,0
2606347,448,174368,2,0
2606348,449,174368,0,0
2606349,450,174368,2,0
2606350,451,174368,0,0
2606351,452,174368,2,0
2606352,453,174368,0,0
2606353,454,174368,2,0
2606354,455,174368,0,0
2606355,456,174368,2,0
2606356,457,174368,0,0
2606357,458,174368,0,0
2606358,459,174368,0,0
2606359,460,174368,0,0
2606360,461,174368,0,0
2606361,442,174369,2,0
2606362,443,174369,0,0
2606363,444,174369,2,0
2606364,445,174369,0,0
2606365,446,174369,2,0
2606366,447,174369,0,0
2606367,448,174369,2,0
2606368,449,174369,0,0
2606369,450,174369,2,0
2606370,451,174369,0,0
2606371,452,174369,2,0
2606372,453,174369,0,0
2606373,454,174369,2,0
2606374,455,174369,0,0
2606375,456,174369,2,0
2606376,457,174369,0,0
2606377,458,174369,0,0
2606378,459,174369,0,0
2606379,460,174369,0,0
2606380,461,174369,0,0
2606381,442,174370,2,0
2606382,443,174370,2,0
2606383,444,174370,2,0
2606384,445,174370,2,0
2606385,446,174370,2,0
2606386,447,174370,2,0
2606387,448,174370,2,0
2606388,449,174370,2,0
2606389,450,174370,2,0
2606390,451,174370,2,0
2606391,452,174370,2,0
2606392,453,174370,2,0
2606393,454,174370,2,0
2606394,455,174370,2,0
2606395,456,174370,2,0
2606396,457,174370,2,0
2606397,458,174370,0,0
2606398,459,174370,0,0
2606399,460,174370,0,0
2606400,461,174370,0,0
2606401,442,174372,2,0
2606402,443,174372,2,0
2606403,444,174372,2,0
2606404,445,174372,2,0
2606405,446,174372,2,0
2606406,447,174372,2,0
2606407,448,174372,2,0
2606408,449,174372,2,0
2606409,450,174372,2,0
2606410,451,174372,2,0
2606411,452,174372,2,0
2606412,453,174372,2,0
2606413,454,174372,2,0
2606414,455,174372,2,0
2606415,456,174372,2,0
2606416,457,174372,2,0
2606417,458,174372,0,0
2606418,459,174372,0,0
2606419,460,174372,0,0
2606420,461,174372,0,0
2606421,442,174373,0,0
2606422,443,174373,4,0
2606423,444,174373,0,0
2606424,445,174373,4,0
2606425,446,174373,0,0
2606426,447,174373,4,0
2606427,448,174373,0,0
2606428,449,174373,4,0
2606429,450,174373,0,0
2606430,451,174373,4,0
2606431,452,174373,0,0
2606432,453,174373,4,0
2606433,454,174373,0,0
2606434,455,174373,4,0
2606435,456,174373,0,0
2606436,457,174373,4,0
2606437,458,174373,0,0
2606438,459,174373,0,0
2606439,460,174373,0,0
2606440,461,174373,0,0
2606441,442,174374,2,0
2606442,443,174374,0,0
2606443,444,174374,2,0
2606444,445,174374,0,0
2606445,446,174374,2,0
2606446,447,174374,0,0
2606447,448,174374,2,0
2606448,449,174374,0,0
2606449,450,174374,2,0
2606450,451,174374,2,0
2606451,452,174374,2,0
2606452,453,174374,2,0
2606453,454,174374,2,0
2606454,455,174374,2,0
2606455,456,174374,2,0
2606456,457,174374,2,0
2606457,458,174374,0,0
2606458,459,174374,0,0
2606459,460,174374,0,0
2606460,461,174374,0,0
2606461,442,174376,2,0
2606462,443,174376,0,0
2606463,444,174376,2,0
2606464,445,174376,0,0
2606465,446,174376,2,0
2606466,447,174376,0,0
2606467,448,174376,2,0
2606468,449,174376,0,0
2606469,450,174376,2,0
2606470,451,174376,0,0
2606471,452,174376,2,0
2606472,453,174376,0,0
2606473,454,174376,2,0
2606474,455,174376,0,0
2606475,456,174376,2,0
2606476,457,174376,0,0
2606477,458,174376,0,0
2606478,459,174376,0,0
2606479,460,174376,0,0
2606480,461,174376,0,0
2606481,442,174377,0,0
2606482,443,174377,2,0
2606483,444,174377,0,0
2606484,445,174377,2,0
2606485,446,174377,0,0
2606486,447,174377,2,0
2606487,448,174377,0,0
2606488,449,174377,2,0
2606489,450,174377,2,0
2606490,451,174377,2,0
2606491,452,174377,2,0
2606492,453,174377,2,0
2606493,454,174377,2,0
2606494,455,174377,2,0
2606495,456,174377,2,0
2606496,457,174377,2,0
2606497,458,174377,0,0
2606498,459,174377,0,0
2606499,460,174377,0,0
2606500,461,174377,0,0
2606501,442,174379,4,0
2606502,443,174379,4,0
2606503,444,174379,4,0
2606504,445,174379,4,0
2606505,446,174379,4,0
2606506,447,174379,4,0
2606507,448,174379,4,0
2606508,449,174379,4,0
2606509,450,174379,4,0
2606510,451,174379,4,0
2606511,452,174379,4,0
2606512,453,174379,4,0
2606513,454,174379,4,0
2606514,455,174379,4,0
2606515,456,174379,4,0
2606516,457,174379,4,0
2606517,458,174379,0,0
2606518,459,174379,0,0
2606519,460,174379,0,0
2606520,461,174379,0,0
2606521,442,174381,2,0
2606522,443,174381,2,0
2606523,444,174381,2,0
2606524,445,174381,2,0
2606525,446,174381,2,0
2606526,447,174381,2,0
2606527,448,174381,2,0
2606528,449,174381,2,0
2606529,450,174381,2,0
2606530,451,174381,2,0
2606531,452,174381,2,0
2606532,453,174381,2,0
2606533,454,174381,2,0
2606534,455,174381,2,0
2606535,456,174381,2,0
2606536,457,174381,2,0
2606537,458,174381,0,0
2606538,459,174381,0,0
2606539,460,174381,0,0
2606540,461,174381,0,0
2606541,442,174382,2,0
2606542,443,174382,2,0
2606543,444,174382,2,0
2606544,445,174382,2,0
2606545,446,174382,2,0
2606546,447,174382,2,0
2606547,448,174382,2,0
2606548,449,174382,2,0
2606549,450,174382,2,0
2606550,451,174382,2,0
2606551,452,174382,2,0
2606552,453,174382,2,0
2606553,454,174382,2,0
2606554,455,174382,2,0
2606555,456,174382,2,0
2606556,457,174382,2,0
2606557,458,174382,0,0
2606558,459,174382,0,0
2606559,460,174382,0,0
2606560,461,174382,0,0
2606561,442,174384,2,0
2606562,443,174384,2,0
2606563,444,174384,2,0
2606564,445,174384,2,0
2606565,446,174384,2,0
2606566,447,174384,2,0
2606567,448,174384,2,0
2606568,449,174384,2,0
2606569,450,174384,2,0
2606570,451,174384,2,0
2606571,452,174384,2,0
2606572,453,174384,2,0
2606573,454,174384,2,0
2606574,455,174384,2,0
2606575,456,174384,2,0
2606576,457,174384,2,0
2606577,458,174384,0,0
2606578,459,174384,0,0
2606579,460,174384,0,0
2606580,461,174384,0,0
2606581,442,174386,2,0
2606582,443,174386,0,0
2606583,444,174386,2,0
2606584,445,174386,0,0
2606585,446,174386,2,0
2606586,447,174386,0,0
2606587,448,174386,2,0
2606588,449,174386,0,0
2606589,450,174386,2,0
2606590,451,174386,0,0
2606591,452,174386,2,0
2606592,453,174386,0,0
2606593,454,174386,2,0
2606594,455,174386,0,0
2606595,456,174386,2,0
2606596,457,174386,0,0
2606597,458,174386,0,0
2606598,459,174386,0,0
2606599,460,174386,0,0
2606600,461,174386,0,0
2606601,442,174387,0,0
2606602,443,174387,2,0
2606603,444,174387,0,0
2606604,445,174387,2,0
2606605,446,174387,0,0
2606606,447,174387,2,0
2606607,448,174387,0,0
2606608,449,174387,2,0
2606609,450,174387,0,0
2606610,451,174387,2,0
2606611,452,174387,0,0
2606612,453,174387,2,0
2606613,454,174387,0,0
2606614,455,174387,2,0
2606615,456,174387,0,0
2606616,457,174387,2,0
2606617,458,174387,0,0
2606618,459,174387,0,0
2606619,460,174387,0,0
2606620,461,174387,0,0
2606621,442,174389,2,0
2606622,443,174389,2,0
2606623,444,174389,2,0
2606624,445,174389,2,0
2606625,446,174389,2,0
2606626,447,174389,2,0
2606627,448,174389,2,0
2606628,449,174389,2,0
2606629,450,174389,2,0
2606630,451,174389,2,0
2606631,452,174389,2,0
2606632,453,174389,2,0
2606633,454,174389,2,0
2606634,455,174389,2,0
2606635,456,174389,2,0
2606636,457,174389,2,0
2606637,458,174389,0,0
2606638,459,174389,0,0
2606639,460,174389,0,0
2606640,461,174389,0,0
2606641,442,174390,0,0
2606642,443,174390,4,0
2606643,444,174390,0,0
2606644,445,174390,4,0
2606645,446,174390,0,0
2606646,447,174390,4,0
2606647,448,174390,0,0
2606648,449,174390,4,0
2606649,450,174390,0,0
2606650,451,174390,4,0
2606651,452,174390,0,0
2606652,453,174390,4,0
2606653,454,174390,0,0
2606654,455,174390,4,0
2606655,456,174390,0,0
2606656,457,174390,4,0
2606657,458,174390,0,0
2606658,459,174390,0,0
2606659,460,174390,0,0
2606660,461,174390,0,0
2606661,442,174391,2,0
2606662,443,174391,0,0
2606663,444,174391,2,0
2606664,445,174391,0,0
2606665,446,174391,2,0
2606666,447,174391,0,0
2606667,448,174391,2,0
2606668,449,174391,0,0
2606669,450,174391,2,0
2606670,451,174391,0,0
2606671,452,174391,2,0
2606672,453,174391,0,0
2606673,454,174391,2,0
2606674,455,174391,0,0
2606675,456,174391,2,0
2606676,457,174391,0,0
2606677,458,174391,0,0
2606678,459,174391,0,0
2606679,460,174391,0,0
2606680,461,174391,0,0
2606681,442,174392,2,0
2606682,443,174392,0,0
2606683,444,174392,2,0
2606684,445,174392,0,0
2606685,446,174392,2,0
2606686,447,174392,0,0
2606687,448,174392,2,0
2606688,449,174392,0,0
2606689,450,174392,2,0
2606690,451,174392,0,0
2606691,452,174392,2,0
2606692,453,174392,0,0
2606693,454,174392,2,0
2606694,455,174392,0,0
2606695,456,174392,2,0
2606696,457,174392,0,0
2606697,458,174392,0,0
2606698,459,174392,0,0
2606699,460,174392,0,0
2606700,461,174392,0,0
2606701,442,174393,2,0
2606702,443,174393,2,0
2606703,444,174393,2,0
2606704,445,174393,2,0
2606705,446,174393,2,0
2606706,447,174393,2,0
2606707,448,174393,2,0
2606708,449,174393,2,0
2606709,450,174393,2,0
2606710,451,174393,2,0
2606711,452,174393,2,0
2606712,453,174393,2,0
2606713,454,174393,2,0
2606714,455,174393,2,0
2606715,456,174393,2,0
2606716,457,174393,2,0
2606717,458,174393,0,0
2606718,459,174393,0,0
2606719,460,174393,0,0
2606720,461,174393,0,0
2606721,442,174395,2,0
2606722,443,174395,2,0
2606723,444,174395,2,0
2606724,445,174395,2,0
2606725,446,174395,2,0
2606726,447,174395,2,0
2606727,448,174395,2,0
2606728,449,174395,2,0
2606729,450,174395,2,0
2606730,451,174395,2,0
2606731,452,174395,2,0
2606732,453,174395,2,0
2606733,454,174395,2,0
2606734,455,174395,2,0
2606735,456,174395,2,0
2606736,457,174395,2,0
2606737,458,174395,0,0
2606738,459,174395,0,0
2606739,460,174395,0,0
2606740,461,174395,0,0
2606741,442,174396,0,0
2606742,443,174396,4,0
2606743,444,174396,0,0
2606744,445,174396,4,0
2606745,446,174396,0,0
2606746,447,174396,4,0
2606747,448,174396,0,0
2606748,449,174396,4,0
2606749,450,174396,0,0
2606750,451,174396,4,0
2606751,452,174396,0,0
2606752,453,174396,4,0
2606753,454,174396,0,0
2606754,455,174396,4,0
2606755,456,174396,0,0
2606756,457,174396,4,0
2606757,458,174396,0,0
2606758,459,174396,0,0
2606759,460,174396,0,0
2606760,461,174396,0,0
2606761,442,174397,2,0
2606762,443,174397,0,0
2606763,444,174397,2,0
2606764,445,174397,0,0
2606765,446,174397,2,0
2606766,447,174397,0,0
2606767,448,174397,2,0
2606768,449,174397,0,0
2606769,450,174397,2,0
2606770,451,174397,2,0
2606771,452,174397,2,0
2606772,453,174397,2,0
2606773,454,174397,2,0
2606774,455,174397,2,0
2606775,456,174397,2,0
2606776,457,174397,2,0
2606777,458,174397,0,0
2606778,459,174397,0,0
2606779,460,174397,0,0
2606780,461,174397,0,0
2607341,442,174438,2,0
2607342,443,174438,4,0
2607343,444,174438,2,0
2607344,445,174438,4,0
2607345,446,174438,2,0
2607346,447,174438,4,0
2607347,448,174438,2,0
2607348,449,174438,4,0
2607349,450,174438,2,0
2607350,451,174438,4,0
2607351,452,174438,0,0
2607352,453,174438,0,0
2607353,454,174438,0,0
2607354,455,174438,0,0
2607355,456,174438,0,0
2607356,457,174438,0,0
2607357,458,174438,0,0
2607358,459,174438,0,0
2607359,460,174438,0,0
2607360,461,174438,0,0
2607361,442,174439,0,0
2607362,443,174439,0,0
2607363,444,174439,0,0
2607364,445,174439,4,0
2607365,446,174439,4,0
2607366,447,174439,4,0
2607367,448,174439,4,0
2607368,449,174439,4,0
2607369,450,174439,4,0
2607370,451,174439,4,0
2607371,452,174439,0,0
2607372,453,174439,0,0
2607373,454,174439,0,0
2607374,455,174439,0,0
2607375,456,174439,0,0
2607376,457,174439,0,0
2607377,458,174439,0,0
2607378,459,174439,0,0
2607379,460,174439,0,0
2607380,461,174439,0,0
2607381,442,174441,2,0
2607382,443,174441,2,0
2607383,444,174441,2,0
2607384,445,174441,2,0
2607385,446,174441,2,0
2607386,447,174441,2,0
2607387,448,174441,2,0
2607388,449,174441,2,0
2607389,450,174441,2,0
2607390,451,174441,2,0
2607391,452,174441,0,0
2607392,453,174441,0,0
2607393,454,174441,0,0
2607394,455,174441,0,0
2607395,456,174441,0,0
2607396,457,174441,0,0
2607397,458,174441,0,0
2607398,459,174441,0,0
2607399,460,174441,0,0
2607400,461,174441,0,0
2607401,442,174442,2,0
2607402,443,174442,4,0
2607403,444,174442,2,0
2607404,445,174442,4,0
2607405,446,174442,2,0
2607406,447,174442,4,0
2607407,448,174442,2,0
2607408,449,174442,4,0
2607409,450,174442,2,0
2607410,451,174442,4,0
2607411,452,174442,0,0
2607412,453,174442,0,0
2607413,454,174442,0,0
2607414,455,174442,0,0
2607415,456,174442,0,0
2607416,457,174442,0,0
2607417,458,174442,0,0
2607418,459,174442,0,0
2607419,460,174442,0,0
2607420,461,174442,0,0
2607421,442,174444,2,0
2607422,443,174444,2,0
2607423,444,174444,2,0
2607424,445,174444,2,0
2607425,446,174444,2,0
2607426,447,174444,2,0
2607427,448,174444,2,0
2607428,449,174444,2,0
2607429,450,174444,2,0
2607430,451,174444,2,0
2607431,452,174444,0,0
2607432,453,174444,0,0
2607433,454,174444,0,0
2607434,455,174444,0,0
2607435,456,174444,0,0
2607436,457,174444,0,0
2607437,458,174444,0,0
2607438,459,174444,0,0
2607439,460,174444,0,0
2607440,461,174444,0,0
2607441,442,174445,2,0
2607442,443,174445,2,0
2607443,444,174445,2,0
2607444,445,174445,2,0
2607445,446,174445,2,0
